Time,Centre position X,Centre position Y,In NE,In NW,In SE,In SW,In Island,In Thigmitaxis
0:00:00.000,,,0,0,1,0,0,0
0:00:00.506,1193.5,723.4,0,0,1,0,0,0
0:00:00.606,1164.9,723.4,0,0,1,0,0,0
0:00:00.706,1148.5,727.5,0,0,1,0,0,0
0:00:00.839,1119.9,731.6,0,0,1,0,0,0
0:00:00.939,1091.3,739.8,0,0,1,0,0,0
0:00:01.006,1079.0,748.0,1,0,0,0,0,0
0:00:01.106,1066.8,752.0,1,0,0,0,0,0
0:00:01.206,1050.4,760.2,1,0,0,0,0,0
0:00:01.306,1030.0,764.3,1,0,0,0,0,0
0:00:01.406,1013.6,772.5,1,0,0,0,0,0
0:00:01.506,997.3,772.5,1,0,0,0,0,0
0:00:01.606,972.8,776.6,1,0,0,0,0,0
0:00:01.706,952.3,776.6,1,0,0,0,0,0
0:00:01.806,927.8,776.6,1,0,0,0,0,0
0:00:01.906,907.4,784.7,1,0,0,0,0,0
0:00:02.006,874.7,792.9,1,0,0,0,0,0
0:00:02.106,850.1,809.3,1,0,0,0,0,0
0:00:02.206,829.7,821.5,1,0,0,0,0,0
0:00:02.306,801.1,833.8,1,0,0,0,0,0
0:00:02.406,776.6,850.1,1,0,0,0,0,0
0:00:02.506,752.0,862.4,1,0,0,0,0,0
0:00:02.639,719.3,882.8,1,0,0,0,0,0
0:00:02.739,694.8,899.2,1,0,0,0,0,0
0:00:02.839,678.5,919.6,1,0,0,0,0,0
0:00:02.939,658.0,940.1,1,0,0,0,0,0
0:00:03.039,641.7,964.6,1,0,0,0,0,0
0:00:03.139,633.5,989.1,1,0,0,0,0,0
0:00:03.273,629.4,1021.8,1,0,0,0,0,0
0:00:03.373,633.5,1042.2,1,0,0,0,0,0
0:00:03.406,633.5,1050.4,0,1,0,0,0,0
0:00:03.506,637.6,1066.8,0,1,0,0,0,0
0:00:03.606,645.8,1087.2,0,1,0,0,0,0
0:00:03.706,654.0,1111.7,0,1,0,0,0,0
0:00:03.806,658.0,1128.1,0,1,0,0,0,0
0:00:03.906,670.3,1140.3,0,1,0,0,0,0
0:00:04.006,690.7,1148.5,0,1,0,0,0,0
0:00:04.106,711.2,1152.6,0,1,0,0,0,0
0:00:04.206,727.5,1152.6,0,1,0,0,0,0
0:00:04.306,752.0,1152.6,0,1,0,0,0,0
0:00:04.406,772.5,1152.6,0,1,0,0,0,0
0:00:04.506,801.1,1148.5,0,1,0,0,0,0
0:00:04.606,825.6,1148.5,0,1,0,0,0,0
0:00:04.706,854.2,1144.4,0,1,0,0,0,0
0:00:04.806,882.8,1140.3,0,1,0,0,0,0
0:00:04.906,907.4,1136.2,0,1,0,0,0,0
0:00:05.006,940.1,1128.1,0,1,0,0,0,0
0:00:05.106,964.6,1119.9,0,1,0,0,0,0
0:00:05.206,993.2,1111.7,0,1,0,0,0,0
0:00:05.306,1021.8,1103.5,0,1,0,0,0,0
0:00:05.406,1054.5,1095.4,0,1,0,0,0,0
0:00:05.506,1083.1,1091.3,0,1,0,0,0,0
0:00:05.539,1091.3,1091.3,0,0,0,1,0,0
0:00:05.639,1119.9,1087.2,0,0,0,1,0,0
0:00:05.739,1152.6,1091.3,0,0,0,1,0,0
0:00:05.839,1181.2,1091.3,0,0,0,1,0,0
0:00:05.939,1213.9,1095.4,0,0,0,1,0,0
0:00:06.039,1238.4,1103.5,0,0,0,1,0,0
0:00:06.139,1267.0,1111.7,0,0,0,1,0,0
0:00:06.239,1299.7,1119.9,0,0,0,1,0,0
0:00:06.339,1328.3,1128.1,0,0,0,1,0,0
0:00:06.439,1356.9,1136.2,0,0,0,1,0,0
0:00:06.539,1381.5,1148.5,0,0,0,1,0,0
0:00:06.639,1410.1,1156.7,0,0,0,1,0,0
0:00:06.739,1434.6,1173.0,0,0,0,1,0,0
0:00:06.839,1463.2,1185.3,0,0,0,1,0,0
0:00:06.939,1487.7,1197.5,0,0,0,1,0,0
0:00:07.039,1512.3,1209.8,0,0,0,1,0,0
0:00:07.139,1540.9,1222.1,0,0,0,1,0,0
0:00:07.239,1569.5,1230.2,0,0,0,1,0,0
0:00:07.373,1610.4,1238.4,0,0,0,1,0,0
0:00:07.473,1639.0,1238.4,0,0,0,1,0,0
0:00:07.573,1659.4,1242.5,0,0,0,1,0,0
0:00:07.673,1671.7,1242.5,0,0,0,1,0,0
0:00:07.973,1753.4,1246.6,0,0,0,1,0,1
0:00:08.239,1741.1,1250.7,0,0,0,1,0,1
0:00:08.339,1737.1,1250.7,0,0,0,1,0,1
0:00:08.439,1733.0,1254.8,0,0,0,1,0,1
0:00:08.539,1733.0,1262.9,0,0,0,1,0,1
0:00:08.639,1728.9,1267.0,0,0,0,1,0,1
0:00:08.739,1728.9,1279.3,0,0,0,1,0,1
0:00:08.839,1724.8,1287.5,0,0,0,1,0,1
0:00:08.939,1716.6,1299.7,0,0,0,1,0,1
0:00:09.039,1704.4,1312.0,0,0,0,1,0,1
0:00:09.139,1688.0,1324.3,0,0,0,1,0,1
0:00:09.239,1675.7,1336.5,0,0,0,1,0,1
0:00:09.339,1663.5,1352.9,0,0,0,1,0,1
0:00:09.439,1647.1,1369.2,0,0,0,1,0,1
0:00:09.539,1634.9,1385.6,0,0,0,1,0,1
0:00:09.639,1626.7,1406.0,0,0,0,1,0,1
0:00:09.739,1618.5,1426.4,0,0,0,1,0,1
0:00:09.839,1610.4,1451.0,0,0,0,1,0,1
0:00:09.939,1602.2,1479.6,0,0,0,1,0,1
0:00:10.139,1589.9,1524.5,0,0,0,1,0,1
0:00:10.239,1581.7,1545.0,0,0,0,1,0,1
0:00:10.339,1569.5,1557.2,0,0,0,1,0,1
0:00:10.439,1557.2,1573.6,0,0,0,1,0,1
0:00:10.539,1536.8,1581.7,0,0,0,1,0,1
0:00:10.639,1516.3,1589.9,0,0,0,1,0,1
0:00:10.739,1475.5,1589.9,0,0,0,1,0,1
0:00:10.839,1442.8,1589.9,0,0,0,1,0,1
0:00:10.939,1418.3,1589.9,0,0,0,1,0,1
0:00:11.039,1393.7,1589.9,0,0,0,1,0,1
0:00:11.073,1381.5,1585.8,0,0,0,1,0,0
0:00:11.173,1361.0,1585.8,0,0,0,1,0,0
0:00:11.273,1340.6,1577.7,0,0,0,1,0,0
