Time,Centre position X,Centre position Y,In NE,In NW,In SE,In SW,In Island,In Thigmitaxis
0:00:00.000,,,0,1,0,0,0,0
0:00:00.292,604.9,1201.6,0,1,0,0,0,0
0:00:00.392,629.4,1205.7,0,1,0,0,0,0
0:00:00.492,649.9,1209.8,0,1,0,0,0,0
0:00:00.592,678.5,1218.0,0,1,0,0,0,0
0:00:00.692,698.9,1230.2,0,1,0,0,0,0
0:00:00.792,715.3,1246.6,0,1,0,0,0,0
0:00:00.892,727.5,1267.0,0,1,0,0,0,0
0:00:00.992,739.8,1291.6,0,1,0,0,0,0
0:00:01.092,748.0,1312.0,0,1,0,0,0,0
0:00:01.192,752.0,1336.5,0,1,0,0,0,0
0:00:01.292,748.0,1356.9,0,1,0,0,0,0
0:00:01.392,739.8,1373.3,0,1,0,0,0,0
0:00:01.492,723.4,1381.5,0,1,0,0,0,0
0:00:01.592,707.1,1385.6,0,1,0,0,0,0
0:00:01.692,690.7,1381.5,0,1,0,0,0,0
0:00:01.792,674.4,1369.2,0,1,0,0,0,0
0:00:01.892,666.2,1352.9,0,1,0,0,0,0
0:00:01.992,658.0,1336.5,0,1,0,0,0,0
0:00:02.092,658.0,1316.1,0,1,0,0,0,0
0:00:02.192,658.0,1299.7,0,1,0,0,0,0
0:00:02.292,670.3,1279.3,0,1,0,0,0,0
0:00:02.392,674.4,1271.1,0,1,0,0,0,0
0:00:02.492,690.7,1262.9,0,1,0,0,0,0
0:00:02.592,711.2,1258.9,0,1,0,0,0,0
0:00:02.692,723.4,1250.7,0,1,0,0,0,0
0:00:02.792,739.8,1234.3,0,1,0,0,0,0
0:00:02.892,760.2,1218.0,0,1,0,0,0,0
0:00:02.992,772.5,1201.6,0,1,0,0,0,0
0:00:03.092,788.8,1177.1,0,1,0,0,0,0
0:00:03.192,805.2,1152.6,0,1,0,0,0,0
0:00:03.292,821.5,1128.1,0,1,0,0,0,0
0:00:03.392,833.8,1103.5,0,1,0,0,0,0
0:00:03.492,846.0,1074.9,0,1,0,0,0,0
0:00:03.592,858.3,1046.3,1,0,0,0,0,0
0:00:03.692,866.5,1017.7,1,0,0,0,0,0
0:00:03.792,874.7,985.0,1,0,0,0,0,0
0:00:03.892,878.7,956.4,1,0,0,0,0,0
0:00:03.992,882.8,923.7,1,0,0,0,0,0
0:00:04.092,886.9,895.1,1,0,0,0,0,0
0:00:04.192,886.9,862.4,1,0,0,0,0,0
0:00:04.292,886.9,833.8,1,0,0,0,0,0
0:00:04.392,882.8,805.2,1,0,0,0,0,0
0:00:04.492,878.7,776.6,1,0,0,0,0,0
0:00:04.592,878.7,743.9,1,0,0,0,0,0
0:00:04.692,870.6,715.3,1,0,0,0,0,0
0:00:04.792,862.4,678.5,1,0,0,0,0,0
0:00:04.892,858.3,649.9,1,0,0,0,0,0
0:00:04.992,850.1,625.3,1,0,0,0,0,0
0:00:05.092,842.0,596.7,1,0,0,0,0,0
0:00:05.192,829.7,568.1,1,0,0,0,0,0
0:00:05.292,821.5,539.5,1,0,0,0,0,0
0:00:05.459,805.2,494.6,1,0,0,0,0,0
0:00:05.526,797.0,478.2,1,0,0,0,0,1
0:00:05.692,772.5,433.2,1,0,0,0,0,1
0:00:05.792,760.2,408.7,1,0,0,0,0,1
0:00:05.959,756.1,388.3,1,0,0,0,0,1
0:00:06.059,756.1,388.3,1,0,0,0,0,1
0:00:06.159,752.0,384.2,1,0,0,0,0,1
0:00:06.259,752.0,384.2,1,0,0,0,0,1
0:00:06.359,739.8,384.2,0,0,0,0,0,0
0:00:06.459,731.6,388.3,0,0,0,0,0,0
0:00:06.492,727.5,392.4,1,0,0,0,0,1
0:00:06.526,723.4,392.4,0,0,0,0,0,0
0:00:06.559,723.4,400.5,1,0,0,0,0,1
0:00:06.659,715.3,416.9,1,0,0,0,0,1
0:00:06.759,711.2,433.2,1,0,0,0,0,1
0:00:06.859,715.3,453.7,1,0,0,0,0,1
0:00:06.959,723.4,465.9,1,0,0,0,0,1
0:00:07.059,735.7,478.2,1,0,0,0,0,1
0:00:07.159,748.0,486.4,1,0,0,0,0,1
0:00:07.259,768.4,486.4,1,0,0,0,0,1
0:00:07.359,784.7,486.4,1,0,0,0,0,1
0:00:07.459,801.1,482.3,1,0,0,0,0,1
0:00:07.559,817.4,474.1,1,0,0,0,0,1
0:00:07.659,833.8,461.9,1,0,0,0,0,1
0:00:07.759,846.0,453.7,1,0,0,0,0,1
0:00:07.859,862.4,437.3,1,0,0,0,0,1
0:00:07.959,870.6,421.0,1,0,0,0,0,1
0:00:08.059,882.8,400.5,1,0,0,0,0,1
0:00:08.159,886.9,384.2,1,0,0,0,0,1
0:00:08.259,891.0,359.7,1,0,0,0,0,1
0:00:08.526,895.1,335.1,1,0,0,0,0,1
0:00:08.626,899.2,335.1,1,0,0,0,0,1
0:00:08.726,903.3,335.1,1,0,0,0,0,1
0:00:08.826,895.1,335.1,1,0,0,0,0,1
0:00:08.926,886.9,335.1,1,0,0,0,0,1
0:00:09.026,878.7,339.2,1,0,0,0,0,1
0:00:09.126,870.6,347.4,1,0,0,0,0,1
0:00:09.226,866.5,351.5,1,0,0,0,0,1
0:00:09.326,858.3,363.8,1,0,0,0,0,1
0:00:09.426,858.3,376.0,1,0,0,0,0,1
0:00:09.526,858.3,388.3,1,0,0,0,0,1
0:00:09.626,862.4,408.7,1,0,0,0,0,1
0:00:09.726,866.5,421.0,1,0,0,0,0,1
0:00:09.826,878.7,437.3,1,0,0,0,0,1
0:00:09.926,891.0,449.6,1,0,0,0,0,0
0:00:10.026,911.4,457.8,1,0,0,0,0,0
0:00:10.126,927.8,465.9,1,0,0,0,0,0
0:00:10.226,948.2,470.0,1,0,0,0,0,0
0:00:10.326,968.7,474.1,1,0,0,0,0,0
0:00:10.426,989.1,474.1,1,0,0,0,0,0
0:00:10.526,1009.5,478.2,1,0,0,0,0,0
0:00:10.626,1030.0,478.2,1,0,0,0,0,0
0:00:10.726,1054.5,482.3,1,0,0,0,0,0
0:00:10.826,1074.9,486.4,1,0,0,0,0,0
0:00:10.892,1091.3,486.4,0,0,1,0,0,0
0:00:10.992,1119.9,486.4,0,0,1,0,0,0
0:00:11.092,1144.4,482.3,0,0,1,0,0,0
0:00:11.192,1168.9,478.2,0,0,1,0,0,0
0:00:11.292,1193.5,474.1,0,0,1,0,0,0
0:00:11.392,1218.0,465.9,0,0,1,0,0,0
0:00:11.492,1242.5,453.7,0,0,1,0,0,0
0:00:11.592,1258.9,441.4,0,0,1,0,0,0
0:00:11.659,1275.2,429.2,0,0,1,0,0,1
0:00:11.759,1291.6,412.8,0,0,1,0,0,1
0:00:11.859,1312.0,392.4,0,0,1,0,0,1
0:00:11.959,1320.2,371.9,0,0,1,0,0,1
0:00:12.092,1324.3,363.8,0,0,1,0,0,1
0:00:12.192,1324.3,363.8,0,0,1,0,0,1
0:00:12.292,1320.2,367.8,0,0,1,0,0,1
0:00:12.392,1320.2,363.8,0,0,1,0,0,1
0:00:12.492,1316.1,367.8,0,0,1,0,0,1
0:00:12.592,1312.0,367.8,0,0,1,0,0,1
0:00:12.692,1299.7,363.8,0,0,1,0,0,1
0:00:12.792,1287.5,355.6,0,0,1,0,0,1
0:00:12.892,1279.3,351.5,0,0,1,0,0,1
0:00:12.992,1254.8,351.5,0,0,1,0,0,1
0:00:13.092,1234.3,351.5,0,0,1,0,0,1
0:00:13.192,1213.9,351.5,0,0,1,0,0,1
0:00:13.292,1193.5,355.6,0,0,1,0,0,1
0:00:13.392,1177.1,359.7,0,0,1,0,0,1
0:00:13.492,1160.8,371.9,0,0,1,0,0,1
0:00:13.592,1148.5,388.3,0,0,1,0,0,1
0:00:13.692,1140.3,404.6,0,0,1,0,0,1
0:00:13.759,1136.2,416.9,0,0,1,0,0,0
0:00:13.859,1132.2,437.3,0,0,1,0,0,0
0:00:13.959,1136.2,461.9,0,0,1,0,0,0
0:00:14.059,1140.3,478.2,0,0,1,0,0,0
0:00:14.159,1148.5,498.6,0,0,1,0,0,0
0:00:14.259,1164.9,515.0,0,0,1,0,0,0
0:00:14.359,1181.2,527.2,0,0,1,0,0,0
0:00:14.459,1201.6,535.4,0,0,1,0,0,0
0:00:14.559,1222.1,543.6,0,0,1,0,0,0
0:00:14.659,1246.6,543.6,0,0,1,0,0,0
0:00:14.759,1267.0,543.6,0,0,1,0,0,0
0:00:14.859,1291.6,535.4,0,0,1,0,0,0
0:00:14.959,1316.1,531.3,0,0,1,0,0,0
0:00:15.059,1336.5,527.2,0,0,1,0,0,0
0:00:15.159,1361.0,523.2,0,0,1,0,0,0
0:00:15.259,1385.6,523.2,0,0,1,0,0,0
0:00:15.359,1410.1,531.3,0,0,1,0,0,0
0:00:15.459,1434.6,535.4,0,0,1,0,0,0
0:00:15.559,1455.0,547.7,0,0,1,0,0,0
0:00:15.659,1475.5,559.9,0,0,1,0,0,0
0:00:15.759,1500.0,576.3,0,0,1,0,0,0
0:00:15.859,1520.4,592.6,0,0,1,0,0,0
0:00:15.959,1545.0,609.0,0,0,1,0,0,1
0:00:16.059,1569.5,625.3,0,0,1,0,0,1
0:00:16.159,1594.0,637.6,0,0,1,0,0,1
0:00:16.259,1618.5,649.9,0,0,1,0,0,1
0:00:16.359,1643.1,662.1,0,0,1,0,0,1
0:00:16.459,1675.7,670.3,0,0,1,0,0,1
0:00:16.559,1696.2,678.5,0,0,1,0,0,1
0:00:16.759,1708.4,694.8,0,0,1,0,0,1
0:00:16.859,1716.6,707.1,0,0,1,0,0,1
0:00:16.959,1724.8,723.4,0,0,1,0,0,1
0:00:17.059,1720.7,752.0,0,0,1,0,0,1
0:00:17.159,1720.7,784.7,0,0,1,0,0,1
0:00:17.259,1720.7,813.4,0,0,1,0,0,1
0:00:17.392,1716.6,846.0,0,0,1,0,0,1
0:00:17.492,1712.5,870.6,0,0,1,0,0,1
0:00:17.592,1712.5,895.1,0,0,1,0,0,1
0:00:17.692,1704.4,919.6,0,0,1,0,0,1
0:00:17.759,1704.4,931.9,0,0,1,0,0,0
0:00:17.859,1696.2,960.5,0,0,1,0,0,0
0:00:17.959,1696.2,985.0,0,0,1,0,0,0
0:00:18.059,1692.1,1017.7,0,0,1,0,0,0
0:00:18.159,1692.1,1042.2,0,0,1,0,0,0
0:00:18.192,1692.1,1054.5,0,0,0,1,0,0
0:00:18.292,1688.0,1083.1,0,0,0,1,0,0
0:00:18.392,1688.0,1103.5,0,0,0,1,0,0
0:00:18.492,1683.9,1128.1,0,0,0,1,0,0
0:00:18.592,1679.8,1144.4,0,0,0,1,0,0
0:00:18.692,1675.7,1164.9,0,0,0,1,0,0
0:00:18.792,1671.7,1173.0,0,0,0,1,0,0
0:00:18.892,1667.6,1189.4,0,0,0,1,0,0
0:00:18.992,1651.2,1209.8,0,0,0,1,0,0
0:00:19.192,1577.7,1254.8,0,0,0,1,0,0
0:00:19.292,1557.2,1267.0,0,0,0,1,0,0
0:00:19.392,1528.6,1279.3,0,0,0,1,0,0
0:00:19.492,1504.1,1287.5,0,0,0,1,0,0
0:00:19.592,1479.6,1291.6,0,0,0,1,0,0
0:00:19.692,1451.0,1295.6,0,0,0,1,0,0
0:00:19.792,1426.4,1299.7,0,0,0,1,0,0
0:00:19.892,1397.8,1299.7,0,0,0,1,0,0
0:00:19.992,1377.4,1299.7,0,0,0,1,0,0
0:00:20.026,1369.2,1299.7,0,0,0,1,1,0
0:00:20.159,1348.8,1291.6,0,0,0,1,1,0
0:00:20.259,1336.5,1291.6,0,0,0,1,1,0
0:00:20.392,1324.3,1283.4,0,0,0,1,1,0
0:00:20.492,1324.3,1283.4,0,0,0,1,1,0
0:00:20.626,1312.0,1287.5,0,0,0,1,1,0
0:00:20.759,1295.6,1299.7,0,0,0,1,1,0
0:00:20.859,1291.6,1299.7,0,0,0,1,1,0
0:00:20.959,1283.4,1303.8,0,0,0,1,1,0
0:00:21.059,1279.3,1312.0,0,0,0,1,1,0
0:00:21.159,1275.2,1316.1,0,0,0,1,1,0
0:00:21.259,1275.2,1312.0,0,0,0,1,1,0
0:00:21.359,1275.2,1312.0,0,0,0,1,1,0
0:00:21.459,1275.2,1312.0,0,0,0,1,1,0
0:00:21.592,1279.3,1312.0,0,0,0,1,1,0
0:00:21.692,1279.3,1312.0,0,0,0,1,1,0
0:00:21.792,1283.4,1312.0,0,0,0,1,1,0
0:00:21.892,1287.5,1316.1,0,0,0,1,1,0
0:00:21.992,1287.5,1316.1,0,0,0,1,1,0
0:00:22.092,1283.4,1316.1,0,0,0,1,1,0
0:00:22.192,1287.5,1312.0,0,0,0,1,1,0
0:00:22.292,1287.5,1316.1,0,0,0,1,1,0
0:00:22.459,1287.5,1316.1,0,0,0,1,1,0
0:00:22.659,1291.6,1312.0,0,0,0,1,1,0
0:00:22.759,1291.6,1312.0,0,0,0,1,1,0
0:00:22.859,1295.6,1312.0,0,0,0,1,1,0
0:00:22.992,1295.6,1312.0,0,0,0,1,1,0
0:00:23.092,1299.7,1312.0,0,0,0,1,1,0
0:00:23.192,1307.9,1312.0,0,0,0,1,1,0
0:00:23.292,1312.0,1312.0,0,0,0,1,1,0
0:00:23.392,1316.1,1316.1,0,0,0,1,1,0
0:00:23.492,1316.1,1316.1,0,0,0,1,1,0
0:00:23.592,1316.1,1316.1,0,0,0,1,1,0
0:00:23.692,1316.1,1316.1,0,0,0,1,1,0
0:00:23.792,1324.3,1316.1,0,0,0,1,1,0
0:00:23.892,1328.3,1320.2,0,0,0,1,1,0
0:00:23.992,1328.3,1316.1,0,0,0,1,1,0
0:00:24.092,1324.3,1312.0,0,0,0,1,1,0
0:00:24.192,1332.4,1307.9,0,0,0,1,1,0
0:00:24.292,1340.6,1307.9,0,0,0,1,1,0
0:00:24.392,1348.8,1299.7,0,0,0,1,1,0
0:00:24.492,1356.9,1295.6,0,0,0,1,1,0
0:00:24.592,1361.0,1287.5,0,0,0,1,1,0
0:00:24.692,1361.0,1287.5,0,0,0,1,1,0
0:00:24.792,1356.9,1287.5,0,0,0,1,1,0
0:00:24.892,1356.9,1291.6,0,0,0,1,1,0
0:00:24.993,1352.9,1295.6,0,0,0,1,1,0
