Time,Centre position X,Centre position Y,In NE,In NW,In SE,In SW,In Island,In Thigmitaxis
0:00:00.000,,,0,1,0,0,0,0
0:00:00.342,658.0,1459.1,0,1,0,0,0,0
0:00:00.409,637.6,1467.3,0,1,0,0,0,1
0:00:00.509,609.0,1467.3,0,1,0,0,0,1
0:00:00.609,580.4,1467.3,0,1,0,0,0,1
0:00:00.709,559.9,1467.3,0,1,0,0,0,1
0:00:00.809,531.3,1463.2,0,1,0,0,0,1
0:00:00.909,510.9,1463.2,0,1,0,0,0,1
0:00:01.009,502.7,1463.2,0,1,0,0,0,1
0:00:01.109,498.6,1459.1,0,1,0,0,0,1
0:00:01.209,502.7,1463.2,0,1,0,0,0,1
0:00:01.309,506.8,1463.2,0,1,0,0,0,1
0:00:01.409,506.8,1467.3,0,1,0,0,0,1
0:00:01.509,510.9,1475.5,0,1,0,0,0,1
0:00:01.609,515.0,1479.6,0,1,0,0,0,1
0:00:01.709,519.1,1479.6,0,1,0,0,0,1
0:00:01.809,523.2,1479.6,0,1,0,0,0,1
0:00:01.909,527.2,1483.7,0,1,0,0,0,1
0:00:02.009,535.4,1483.7,0,1,0,0,0,1
0:00:02.109,531.3,1487.7,0,1,0,0,0,1
0:00:02.209,531.3,1487.7,0,1,0,0,0,1
0:00:02.309,527.2,1487.7,0,1,0,0,0,1
0:00:02.409,523.2,1479.6,0,1,0,0,0,1
0:00:02.509,519.1,1479.6,0,1,0,0,0,1
0:00:02.609,515.0,1471.4,0,1,0,0,0,1
0:00:02.709,510.9,1463.2,0,1,0,0,0,1
0:00:02.809,502.7,1446.9,0,1,0,0,0,1
0:00:02.909,502.7,1426.4,0,1,0,0,0,1
0:00:03.009,498.6,1406.0,0,1,0,0,0,1
0:00:03.143,498.6,1381.5,0,1,0,0,0,1
0:00:03.243,506.8,1365.1,0,1,0,0,0,1
0:00:03.343,515.0,1356.9,0,1,0,0,0,1
0:00:03.443,535.4,1352.9,0,1,0,0,0,1
0:00:03.543,547.7,1361.0,0,1,0,0,0,1
0:00:03.643,555.9,1381.5,0,1,0,0,0,1
0:00:03.743,555.9,1397.8,0,1,0,0,0,1
0:00:03.843,547.7,1410.1,0,1,0,0,0,1
0:00:03.943,535.4,1422.3,0,1,0,0,0,1
0:00:04.043,519.1,1434.6,0,1,0,0,0,1
0:00:04.143,502.7,1438.7,0,1,0,0,0,1
0:00:04.243,494.6,1438.7,0,1,0,0,0,1
0:00:04.343,478.2,1438.7,0,1,0,0,0,1
0:00:04.443,478.2,1438.7,0,1,0,0,0,1
0:00:04.543,470.0,1430.5,0,1,0,0,0,1
0:00:04.676,461.9,1422.3,0,1,0,0,0,1
0:00:04.776,449.6,1406.0,0,1,0,0,0,1
0:00:04.876,437.3,1385.6,0,1,0,0,0,1
0:00:04.976,429.2,1373.3,0,1,0,0,0,1
0:00:05.076,421.0,1352.9,0,1,0,0,0,1
0:00:05.176,412.8,1332.4,0,1,0,0,0,1
0:00:05.276,404.6,1312.0,0,1,0,0,0,1
0:00:05.376,400.5,1291.6,0,1,0,0,0,1
0:00:05.476,400.5,1262.9,0,1,0,0,0,1
0:00:05.576,404.6,1238.4,0,1,0,0,0,1
0:00:05.676,408.7,1218.0,0,1,0,0,0,1
0:00:05.776,416.9,1201.6,0,1,0,0,0,1
0:00:05.876,429.2,1189.4,0,1,0,0,0,1
0:00:05.976,441.4,1181.2,0,1,0,0,0,1
0:00:06.076,457.8,1181.2,0,1,0,0,0,1
0:00:06.176,470.0,1181.2,0,1,0,0,0,1
0:00:06.276,482.3,1189.4,0,1,0,0,0,1
0:00:06.376,490.5,1193.5,0,1,0,0,0,0
0:00:06.476,498.6,1205.7,0,1,0,0,0,0
0:00:06.576,502.7,1218.0,0,1,0,0,0,0
0:00:06.676,510.9,1234.3,0,1,0,0,0,0
0:00:06.776,510.9,1250.7,0,1,0,0,0,0
0:00:06.876,519.1,1267.0,0,1,0,0,0,0
0:00:06.976,523.2,1283.4,0,1,0,0,0,0
0:00:07.076,531.3,1303.8,0,1,0,0,0,0
0:00:07.176,543.6,1320.2,0,1,0,0,0,0
0:00:07.276,551.8,1336.5,0,1,0,0,0,0
0:00:07.376,564.0,1356.9,0,1,0,0,0,0
0:00:07.476,572.2,1377.4,0,1,0,0,0,0
0:00:07.543,576.3,1389.6,0,1,0,0,0,1
0:00:07.643,580.4,1410.1,0,1,0,0,0,1
0:00:07.743,584.5,1430.5,0,1,0,0,0,1
0:00:07.843,596.7,1451.0,0,1,0,0,0,1
0:00:07.943,609.0,1471.4,0,1,0,0,0,1
0:00:08.043,625.3,1487.7,0,1,0,0,0,1
0:00:08.143,637.6,1504.1,0,1,0,0,0,1
0:00:08.243,654.0,1524.5,0,1,0,0,0,1
0:00:08.343,666.2,1545.0,0,1,0,0,0,1
0:00:08.443,678.5,1561.3,0,1,0,0,0,1
0:00:08.543,690.7,1585.8,0,1,0,0,0,1
0:00:08.709,703.0,1626.7,0,1,0,0,0,1
0:00:08.809,711.2,1647.1,0,1,0,0,0,1
0:00:08.909,723.4,1659.4,0,1,0,0,0,1
0:00:09.043,743.9,1679.8,0,1,0,0,0,1
0:00:09.143,764.3,1688.0,0,1,0,0,0,1
0:00:09.243,784.7,1692.1,0,1,0,0,0,1
0:00:09.376,813.4,1692.1,0,1,0,0,0,1
0:00:09.476,833.8,1696.2,0,1,0,0,0,1
0:00:09.576,858.3,1692.1,0,1,0,0,0,1
0:00:09.676,882.8,1688.0,0,1,0,0,0,1
0:00:09.776,907.4,1683.9,0,1,0,0,0,1
0:00:09.876,931.9,1679.8,0,1,0,0,0,1
0:00:09.976,952.3,1679.8,0,1,0,0,0,1
0:00:10.076,972.8,1679.8,0,1,0,0,0,1
0:00:10.176,997.3,1683.9,0,1,0,0,0,1
0:00:10.276,1017.7,1692.1,0,1,0,0,0,1
0:00:10.376,1038.1,1708.4,0,1,0,0,0,1
0:00:10.509,1058.6,1728.9,0,1,0,0,0,1
0:00:10.609,1058.6,1737.1,0,1,0,0,0,1
0:00:10.709,1062.7,1737.1,0,1,0,0,0,1
0:00:10.809,1062.7,1737.1,0,1,0,0,0,1
0:00:10.909,1066.8,1733.0,0,1,0,0,0,1
0:00:11.009,1070.8,1733.0,0,1,0,0,0,1
0:00:11.109,1074.9,1733.0,0,1,0,0,0,1
0:00:11.209,1087.2,1737.1,0,0,0,1,0,1
0:00:11.309,1095.4,1737.1,0,0,0,1,0,1
0:00:11.409,1107.6,1737.1,0,0,0,1,0,1
0:00:11.509,1124.0,1737.1,0,0,0,1,0,1
0:00:11.609,1144.4,1733.0,0,0,0,1,0,1
0:00:11.776,1177.1,1712.5,0,0,0,1,0,1
0:00:11.943,1201.6,1692.1,0,0,0,1,0,1
0:00:12.043,1213.9,1675.7,0,0,0,1,0,1
0:00:12.143,1222.1,1663.5,0,0,0,1,0,1
0:00:12.243,1234.3,1647.1,0,0,0,1,0,1
0:00:12.309,1242.5,1634.9,0,0,0,1,0,0
0:00:12.409,1254.8,1626.7,0,0,0,1,0,0
0:00:12.509,1271.1,1614.4,0,0,0,1,0,0
0:00:12.609,1287.5,1606.3,0,0,0,1,0,0
0:00:12.709,1307.9,1606.3,0,0,0,1,0,0
0:00:12.809,1324.3,1606.3,0,0,0,1,0,0
0:00:12.909,1344.7,1614.4,0,0,0,1,0,1
0:00:13.009,1361.0,1622.6,0,0,0,1,0,1
0:00:13.109,1373.3,1639.0,0,0,0,1,0,1
0:00:13.209,1385.6,1655.3,0,0,0,1,0,1
0:00:13.309,1389.6,1667.6,0,0,0,1,0,1
0:00:13.409,1389.6,1675.7,0,0,0,1,0,1
0:00:13.509,1389.6,1675.7,0,0,0,1,0,1
0:00:13.609,1385.6,1679.8,0,0,0,1,0,1
0:00:13.709,1385.6,1683.9,0,0,0,1,0,1
0:00:13.876,1373.3,1692.1,0,0,0,1,0,1
0:00:13.976,1356.9,1696.2,0,0,0,1,0,1
0:00:14.076,1344.7,1696.2,0,0,0,1,0,1
0:00:14.176,1312.0,1696.2,0,0,0,1,0,1
0:00:14.276,1291.6,1688.0,0,0,0,1,0,1
0:00:14.376,1262.9,1683.9,0,0,0,1,0,1
0:00:14.476,1242.5,1679.8,0,0,0,1,0,1
0:00:14.576,1218.0,1675.7,0,0,0,1,0,1
0:00:14.709,1189.4,1671.7,0,0,0,1,0,1
0:00:14.809,1168.9,1675.7,0,0,0,1,0,1
0:00:14.909,1144.4,1679.8,0,0,0,1,0,1
0:00:15.009,1124.0,1683.9,0,0,0,1,0,1
0:00:15.109,1103.5,1692.1,0,0,0,1,0,1
0:00:15.209,1083.1,1704.4,0,1,0,0,0,1
0:00:15.309,1054.5,1716.6,0,1,0,0,0,1
0:00:15.409,1038.1,1733.0,0,1,0,0,0,1
0:00:15.509,1017.7,1741.1,0,1,0,0,0,1
0:00:15.609,997.3,1745.2,0,1,0,0,0,1
0:00:15.709,976.8,1745.2,0,1,0,0,0,1
0:00:15.809,952.3,1741.1,0,1,0,0,0,1
0:00:15.909,931.9,1733.0,0,1,0,0,0,1
0:00:16.009,911.4,1728.9,0,1,0,0,0,1
0:00:16.109,886.9,1716.6,0,1,0,0,0,1
0:00:16.209,870.6,1708.4,0,1,0,0,0,1
0:00:16.309,850.1,1692.1,0,1,0,0,0,1
0:00:16.409,833.8,1675.7,0,1,0,0,0,1
0:00:16.543,817.4,1663.5,0,1,0,0,0,1
0:00:16.643,801.1,1655.3,0,1,0,0,0,1
0:00:16.743,784.7,1655.3,0,1,0,0,0,1
0:00:16.843,764.3,1655.3,0,1,0,0,0,1
0:00:16.943,748.0,1659.4,0,1,0,0,0,1
0:00:17.043,739.8,1663.5,0,1,0,0,0,1
0:00:17.143,735.7,1663.5,0,1,0,0,0,1
0:00:17.243,735.7,1663.5,0,1,0,0,0,1
0:00:17.343,735.7,1663.5,0,1,0,0,0,1
0:00:17.443,735.7,1663.5,0,1,0,0,0,1
0:00:17.543,739.8,1663.5,0,1,0,0,0,1
0:00:17.643,739.8,1663.5,0,1,0,0,0,1
0:00:17.743,739.8,1663.5,0,1,0,0,0,1
0:00:17.843,739.8,1663.5,0,1,0,0,0,1
0:00:17.943,739.8,1663.5,0,1,0,0,0,1
0:00:18.043,739.8,1659.4,0,1,0,0,0,1
0:00:18.143,739.8,1659.4,0,1,0,0,0,1
0:00:18.243,739.8,1655.3,0,1,0,0,0,1
0:00:18.343,739.8,1655.3,0,1,0,0,0,1
0:00:18.443,735.7,1655.3,0,1,0,0,0,1
0:00:18.543,735.7,1655.3,0,1,0,0,0,1
0:00:18.643,735.7,1659.4,0,1,0,0,0,1
0:00:18.743,735.7,1663.5,0,1,0,0,0,1
0:00:18.843,739.8,1671.7,0,1,0,0,0,1
0:00:18.943,752.0,1679.8,0,1,0,0,0,1
0:00:19.043,764.3,1683.9,0,1,0,0,0,1
0:00:19.143,776.6,1692.1,0,1,0,0,0,1
0:00:19.243,797.0,1696.2,0,1,0,0,0,1
0:00:19.343,817.4,1700.3,0,1,0,0,0,1
0:00:19.443,837.9,1700.3,0,1,0,0,0,1
0:00:19.543,854.2,1700.3,0,1,0,0,0,1
0:00:19.643,870.6,1692.1,0,1,0,0,0,1
0:00:19.743,882.8,1679.8,0,1,0,0,0,1
0:00:19.843,895.1,1663.5,0,1,0,0,0,1
0:00:19.943,899.2,1643.1,0,1,0,0,0,1
0:00:20.043,899.2,1622.6,0,1,0,0,0,0
0:00:20.143,899.2,1602.2,0,1,0,0,0,0
0:00:20.243,891.0,1577.7,0,1,0,0,0,0
0:00:20.343,882.8,1561.3,0,1,0,0,0,0
0:00:20.443,866.5,1536.8,0,1,0,0,0,0
0:00:20.543,850.1,1516.3,0,1,0,0,0,0
0:00:20.643,833.8,1495.9,0,1,0,0,0,0
0:00:20.743,809.3,1475.5,0,1,0,0,0,0
0:00:20.843,788.8,1463.2,0,1,0,0,0,0
0:00:20.943,768.4,1451.0,0,1,0,0,0,0
0:00:21.043,743.9,1438.7,0,1,0,0,0,0
0:00:21.143,715.3,1426.4,0,1,0,0,0,0
0:00:21.243,690.7,1414.2,0,1,0,0,0,0
0:00:21.343,666.2,1401.9,0,1,0,0,0,0
0:00:21.443,641.7,1389.6,0,1,0,0,0,0
0:00:21.543,617.2,1377.4,0,1,0,0,0,0
0:00:21.643,592.6,1365.1,0,1,0,0,0,0
0:00:21.743,564.0,1352.9,0,1,0,0,0,0
0:00:21.843,543.6,1336.5,0,1,0,0,0,1
