Time,Centre position X,Centre position Y,In NE,In NW,In SE,In SW,In Island,In Thigmitaxis
0:00:00.000,,,0,1,0,0,0,0
0:00:00.345,654.0,1389.6,0,1,0,0,0,0
0:00:00.445,682.6,1393.7,0,1,0,0,0,0
0:00:00.545,707.1,1393.7,0,1,0,0,0,0
0:00:00.645,735.7,1397.8,0,1,0,0,0,0
0:00:00.745,764.3,1397.8,0,1,0,0,0,0
0:00:00.845,788.8,1406.0,0,1,0,0,0,0
0:00:00.945,817.4,1422.3,0,1,0,0,0,0
0:00:01.045,842.0,1438.7,0,1,0,0,0,0
0:00:01.145,858.3,1455.0,0,1,0,0,0,0
0:00:01.245,870.6,1475.5,0,1,0,0,0,0
0:00:01.345,886.9,1495.9,0,1,0,0,0,0
0:00:01.445,907.4,1516.3,0,1,0,0,0,0
0:00:01.545,927.8,1536.8,0,1,0,0,0,0
0:00:01.645,952.3,1553.1,0,1,0,0,0,0
0:00:01.745,968.7,1573.6,0,1,0,0,0,0
0:00:01.845,976.8,1598.1,0,1,0,0,0,0
0:00:01.945,980.9,1622.6,0,1,0,0,0,0
0:00:02.045,968.7,1639.0,0,1,0,0,0,0
0:00:02.145,952.3,1647.1,0,1,0,0,0,1
0:00:02.245,936.0,1647.1,0,1,0,0,0,1
0:00:02.345,919.6,1634.9,0,1,0,0,0,0
0:00:02.445,915.5,1618.5,0,1,0,0,0,0
0:00:02.545,911.4,1602.2,0,1,0,0,0,0
0:00:02.645,915.5,1577.7,0,1,0,0,0,0
0:00:02.745,923.7,1557.2,0,1,0,0,0,0
0:00:02.845,940.1,1536.8,0,1,0,0,0,0
0:00:02.945,956.4,1524.5,0,1,0,0,0,0
0:00:03.045,980.9,1508.2,0,1,0,0,0,0
0:00:03.145,1005.4,1495.9,0,1,0,0,0,0
0:00:03.245,1030.0,1487.7,0,1,0,0,0,0
0:00:03.345,1054.5,1483.7,0,1,0,0,0,0
0:00:03.445,1079.0,1483.7,0,1,0,0,0,0
0:00:03.478,1087.2,1483.7,0,0,0,1,0,0
0:00:03.578,1111.7,1495.9,0,0,0,1,0,0
0:00:03.678,1132.2,1508.2,0,0,0,1,0,0
0:00:03.778,1152.6,1524.5,0,0,0,1,0,0
0:00:03.878,1168.9,1545.0,0,0,0,1,0,0
0:00:03.978,1185.3,1565.4,0,0,0,1,0,0
0:00:04.078,1205.7,1577.7,0,0,0,1,0,0
0:00:04.178,1226.2,1594.0,0,0,0,1,0,0
0:00:04.278,1254.8,1602.2,0,0,0,1,0,0
0:00:04.378,1279.3,1614.4,0,0,0,1,0,0
0:00:04.478,1307.9,1618.5,0,0,0,1,0,0
0:00:04.511,1316.1,1618.5,0,0,0,1,0,1
0:00:04.611,1340.6,1622.6,0,0,0,1,0,1
0:00:04.711,1365.1,1626.7,0,0,0,1,0,1
0:00:04.811,1389.6,1626.7,0,0,0,1,0,1
0:00:04.945,1430.5,1630.8,0,0,0,1,0,1
0:00:05.045,1455.0,1630.8,0,0,0,1,0,1
0:00:05.278,1504.1,1610.4,0,0,0,1,0,1
0:00:05.512,1536.8,1573.6,0,0,0,1,0,1
0:00:05.612,1545.0,1553.1,0,0,0,1,0,1
0:00:05.712,1553.1,1524.5,0,0,0,1,0,1
0:00:05.812,1553.1,1500.0,0,0,0,1,0,1
0:00:05.912,1557.2,1475.5,0,0,0,1,0,1
0:00:06.012,1561.3,1455.0,0,0,0,1,0,1
0:00:06.078,1561.3,1438.7,0,0,0,1,0,0
0:00:06.178,1561.3,1418.3,0,0,0,1,0,0
0:00:06.278,1565.4,1393.7,0,0,0,1,0,0
0:00:06.445,1561.3,1361.0,0,0,0,1,0,0
0:00:06.545,1561.3,1340.6,0,0,0,1,0,0
0:00:06.678,1553.1,1320.2,0,0,0,1,0,0
0:00:06.778,1545.0,1307.9,0,0,0,1,0,0
0:00:06.878,1532.7,1295.6,0,0,0,1,0,0
0:00:06.978,1524.5,1279.3,0,0,0,1,0,0
0:00:07.078,1512.3,1271.1,0,0,0,1,0,0
0:00:07.178,1495.9,1262.9,0,0,0,1,0,0
0:00:07.278,1483.7,1258.9,0,0,0,1,0,0
0:00:07.378,1463.2,1254.8,0,0,0,1,0,0
0:00:07.478,1451.0,1246.6,0,0,0,1,0,0
0:00:07.578,1434.6,1238.4,0,0,0,1,0,0
0:00:07.678,1422.3,1226.2,0,0,0,1,0,0
0:00:07.778,1410.1,1209.8,0,0,0,1,0,0
0:00:07.878,1397.8,1189.4,0,0,0,1,0,0
0:00:07.978,1389.6,1173.0,0,0,0,1,0,0
0:00:08.078,1385.6,1152.6,0,0,0,1,0,0
0:00:08.178,1381.5,1132.2,0,0,0,1,0,0
0:00:08.278,1385.6,1115.8,0,0,0,1,0,0
0:00:08.378,1385.6,1095.4,0,0,0,1,0,0
0:00:08.478,1389.6,1079.0,0,0,0,1,0,0
0:00:08.578,1389.6,1058.6,0,0,0,1,0,0
0:00:08.645,1389.6,1046.3,0,0,1,0,0,0
0:00:08.745,1385.6,1025.9,0,0,1,0,0,0
0:00:08.845,1373.3,1005.4,0,0,1,0,0,0
0:00:08.945,1361.0,989.1,0,0,1,0,0,0
0:00:09.045,1340.6,972.8,0,0,1,0,0,0
0:00:09.145,1324.3,960.5,0,0,1,0,0,0
0:00:09.245,1303.8,948.2,0,0,1,0,0,0
