Time,Centre position X,Centre position Y,In NE,In NW,In SE,In SW,In Island,In Thigmitaxis
0:00:00.000,,,0,0,0,1,0,0
0:00:00.513,1683.9,1070.8,0,0,0,1,0,0
0:00:00.547,989.1,923.7,1,0,0,0,0,0
0:00:00.647,1009.5,919.6,1,0,0,0,0,0
0:00:00.747,1030.0,915.5,1,0,0,0,0,0
0:00:00.880,1058.6,911.4,1,0,0,0,0,0
0:00:00.980,1079.0,903.3,1,0,0,0,0,0
0:00:01.013,1087.2,899.2,0,0,1,0,0,0
0:00:01.113,1103.5,895.1,0,0,1,0,0,0
0:00:01.213,1128.1,882.8,0,0,1,0,0,0
0:00:01.413,1168.9,870.6,0,0,1,0,0,0
0:00:01.513,1177.1,862.4,0,0,1,0,0,0
0:00:01.613,1181.2,850.1,0,0,1,0,0,0
0:00:01.713,1181.2,846.0,0,0,1,0,0,0
0:00:01.813,1173.0,837.9,0,0,1,0,0,0
0:00:01.913,1164.9,837.9,0,0,1,0,0,0
0:00:02.013,1148.5,837.9,0,0,1,0,0,0
0:00:02.113,1136.2,842.0,0,0,1,0,0,0
0:00:02.213,1124.0,850.1,0,0,1,0,0,0
0:00:02.313,1111.7,854.2,0,0,1,0,0,0
0:00:02.413,1099.5,858.3,0,0,1,0,0,0
0:00:02.513,1079.0,862.4,1,0,0,0,0,0
0:00:02.613,1066.8,866.5,1,0,0,0,0,0
0:00:02.713,1050.4,874.7,1,0,0,0,0,0
0:00:02.813,1030.0,874.7,1,0,0,0,0,0
0:00:02.913,1013.6,870.6,1,0,0,0,0,0
0:00:03.013,993.2,866.5,1,0,0,0,0,0
0:00:03.113,972.8,858.3,1,0,0,0,0,0
0:00:03.213,952.3,854.2,1,0,0,0,0,0
0:00:03.380,911.4,854.2,1,0,0,0,0,0
0:00:03.480,882.8,858.3,1,0,0,0,0,0
0:00:03.580,858.3,858.3,1,0,0,0,0,0
0:00:03.680,833.8,866.5,1,0,0,0,0,0
0:00:03.780,809.3,862.4,1,0,0,0,0,0
0:00:03.880,780.7,862.4,1,0,0,0,0,0
0:00:04.013,752.0,866.5,1,0,0,0,0,0
0:00:04.113,727.5,866.5,1,0,0,0,0,0
0:00:04.213,703.0,874.7,1,0,0,0,0,0
0:00:04.347,674.4,891.0,1,0,0,0,0,0
0:00:04.447,654.0,895.1,1,0,0,0,0,0
0:00:04.547,633.5,899.2,1,0,0,0,0,0
0:00:04.647,613.1,899.2,1,0,0,0,0,0
0:00:04.747,596.7,899.2,1,0,0,0,0,0
0:00:04.847,580.4,899.2,1,0,0,0,0,0
0:00:04.947,564.0,895.1,1,0,0,0,0,0
0:00:05.047,543.6,891.0,1,0,0,0,0,0
0:00:05.147,523.2,878.7,1,0,0,0,0,0
0:00:05.347,482.3,862.4,1,0,0,0,0,1
0:00:05.613,425.1,837.9,1,0,0,0,0,1
0:00:05.813,396.5,825.6,1,0,0,0,0,1
0:00:05.913,388.3,821.5,1,0,0,0,0,1
0:00:06.113,376.0,817.4,1,0,0,0,0,1
0:00:06.313,380.1,821.5,1,0,0,0,0,1
0:00:06.480,384.2,842.0,1,0,0,0,0,1
0:00:06.580,404.6,846.0,1,0,0,0,0,1
0:00:06.713,433.2,854.2,1,0,0,0,0,1
0:00:06.813,449.6,858.3,1,0,0,0,0,1
0:00:07.013,494.6,862.4,1,0,0,0,0,0
0:00:07.113,519.1,858.3,1,0,0,0,0,0
0:00:07.280,547.7,854.2,1,0,0,0,0,0
0:00:07.380,568.1,850.1,1,0,0,0,0,0
0:00:07.480,588.6,850.1,1,0,0,0,0,0
0:00:07.580,613.1,850.1,1,0,0,0,0,0
0:00:07.680,637.6,854.2,1,0,0,0,0,0
0:00:07.780,662.1,854.2,1,0,0,0,0,0
0:00:07.947,703.0,858.3,1,0,0,0,0,0
0:00:08.047,731.6,862.4,1,0,0,0,0,0
0:00:08.147,756.1,866.5,1,0,0,0,0,0
0:00:08.247,780.7,874.7,1,0,0,0,0,0
0:00:08.347,809.3,882.8,1,0,0,0,0,0
0:00:08.447,833.8,886.9,1,0,0,0,0,0
0:00:08.547,862.4,899.2,1,0,0,0,0,0
0:00:08.647,886.9,903.3,1,0,0,0,0,0
0:00:08.747,915.5,915.5,1,0,0,0,0,0
0:00:08.847,940.1,927.8,1,0,0,0,0,0
0:00:08.947,968.7,936.0,1,0,0,0,0,0
0:00:09.047,993.2,944.1,1,0,0,0,0,0
0:00:09.147,1021.8,952.3,1,0,0,0,0,0
0:00:09.247,1050.4,960.5,1,0,0,0,0,0
0:00:09.347,1074.9,960.5,1,0,0,0,0,0
0:00:09.380,1087.2,960.5,0,0,1,0,0,0
0:00:09.480,1115.8,956.4,0,0,1,0,0,0
0:00:09.580,1144.4,952.3,0,0,1,0,0,0
0:00:09.680,1168.9,944.1,0,0,1,0,0,0
0:00:09.780,1193.5,940.1,0,0,1,0,0,0
0:00:09.880,1222.1,936.0,0,0,1,0,0,0
0:00:09.980,1250.7,936.0,0,0,1,0,0,0
0:00:10.080,1275.2,931.9,0,0,1,0,0,0
0:00:10.180,1303.8,931.9,0,0,1,0,0,0
0:00:10.280,1332.4,931.9,0,0,1,0,0,0
0:00:10.380,1361.0,927.8,0,0,1,0,0,0
0:00:10.480,1385.6,931.9,0,0,1,0,0,0
0:00:10.580,1414.2,927.8,0,0,1,0,0,0
0:00:10.680,1442.8,931.9,0,0,1,0,0,0
0:00:10.780,1471.4,927.8,0,0,1,0,0,0
0:00:10.880,1500.0,923.7,0,0,1,0,0,0
0:00:10.980,1524.5,919.6,0,0,1,0,0,0
0:00:11.113,1577.7,915.5,0,0,1,0,0,0
0:00:11.213,1598.1,911.4,0,0,1,0,0,0
0:00:11.313,1626.7,911.4,0,0,1,0,0,0
0:00:11.414,1659.4,911.4,0,0,1,0,0,0
0:00:11.547,1683.9,911.4,0,0,1,0,0,0
0:00:11.713,1724.8,911.4,0,0,1,0,0,1
0:00:11.813,1745.2,903.3,0,0,1,0,0,1
0:00:11.913,1765.7,895.1,0,0,1,0,0,1
0:00:12.047,1777.9,886.9,0,0,1,0,0,1
0:00:12.147,1777.9,882.8,0,0,1,0,0,1
0:00:12.313,1773.8,874.7,0,0,1,0,0,1
0:00:12.413,1769.8,870.6,0,0,1,0,0,1
0:00:12.513,1749.3,866.5,0,0,1,0,0,1
0:00:12.614,1728.9,850.1,0,0,1,0,0,1
0:00:12.747,1708.4,833.8,0,0,1,0,0,1
0:00:12.847,1688.0,825.6,0,0,1,0,0,1
0:00:12.913,1671.7,817.4,0,0,1,0,0,0
0:00:13.013,1655.3,809.3,0,0,1,0,0,0
0:00:13.113,1639.0,797.0,0,0,1,0,0,0
0:00:13.213,1622.6,788.8,0,0,1,0,0,0
0:00:13.313,1606.3,768.4,0,0,1,0,0,0
0:00:13.413,1594.0,760.2,0,0,1,0,0,0
0:00:13.547,1573.6,748.0,0,0,1,0,0,0
0:00:13.647,1561.3,748.0,0,0,1,0,0,0
0:00:13.747,1532.7,752.0,0,0,1,0,0,0
0:00:13.847,1520.4,756.1,0,0,1,0,0,0
0:00:13.947,1495.9,764.3,0,0,1,0,0,0
0:00:14.047,1479.6,772.5,0,0,1,0,0,0
0:00:14.147,1459.1,784.7,0,0,1,0,0,0
0:00:14.247,1434.6,801.1,0,0,1,0,0,0
0:00:14.347,1414.2,809.3,0,0,1,0,0,0
0:00:14.447,1389.6,821.5,0,0,1,0,0,0
0:00:14.547,1369.2,829.7,0,0,1,0,0,0
0:00:14.647,1344.7,842.0,0,0,1,0,0,0
0:00:14.747,1316.1,850.1,0,0,1,0,0,0
0:00:14.847,1287.5,858.3,0,0,1,0,0,0
0:00:14.947,1262.9,862.4,0,0,1,0,0,0
0:00:15.047,1234.3,862.4,0,0,1,0,0,0
0:00:15.147,1205.7,866.5,0,0,1,0,0,0
0:00:15.247,1173.0,866.5,0,0,1,0,0,0
0:00:15.347,1148.5,862.4,0,0,1,0,0,0
0:00:15.447,1119.9,858.3,0,0,1,0,0,0
0:00:15.547,1095.4,850.1,0,0,1,0,0,0
0:00:15.580,1083.1,846.0,1,0,0,0,0,0
0:00:15.680,1058.6,837.9,1,0,0,0,0,0
0:00:15.780,1034.1,825.6,1,0,0,0,0,0
0:00:15.880,1005.4,813.4,1,0,0,0,0,0
0:00:15.980,976.8,801.1,1,0,0,0,0,0
0:00:16.080,952.3,792.9,1,0,0,0,0,0
0:00:16.180,919.6,784.7,1,0,0,0,0,0
0:00:16.280,891.0,780.7,1,0,0,0,0,0
0:00:16.380,862.4,772.5,1,0,0,0,0,0
0:00:16.480,837.9,764.3,1,0,0,0,0,0
0:00:16.580,809.3,752.0,1,0,0,0,0,0
0:00:16.680,788.8,735.7,1,0,0,0,0,0
0:00:16.780,768.4,719.3,1,0,0,0,0,0
0:00:16.880,748.0,703.0,1,0,0,0,0,0
0:00:16.980,723.4,686.6,1,0,0,0,0,0
0:00:17.080,698.9,674.4,1,0,0,0,0,0
0:00:17.180,674.4,658.0,1,0,0,0,0,0
0:00:17.280,654.0,649.9,1,0,0,0,0,0
0:00:17.380,629.4,633.5,1,0,0,0,0,0
0:00:17.447,617.2,625.3,1,0,0,0,0,1
0:00:17.547,592.6,604.9,1,0,0,0,0,1
0:00:17.647,572.2,588.6,1,0,0,0,0,1
0:00:17.747,559.9,568.1,1,0,0,0,0,1
0:00:17.847,551.8,559.9,1,0,0,0,0,1
0:00:17.947,543.6,551.8,1,0,0,0,0,1
0:00:18.047,543.6,547.7,1,0,0,0,0,1
0:00:18.180,547.7,543.6,1,0,0,0,0,1
0:00:18.280,551.8,543.6,1,0,0,0,0,1
0:00:18.380,551.8,539.5,1,0,0,0,0,1
0:00:18.480,551.8,539.5,1,0,0,0,0,1
0:00:18.580,531.3,547.7,1,0,0,0,0,1
0:00:18.680,519.1,564.0,1,0,0,0,0,1
0:00:18.780,519.1,588.6,1,0,0,0,0,1
0:00:18.913,527.2,649.9,1,0,0,0,0,1
0:00:19.014,531.3,678.5,1,0,0,0,0,1
0:00:19.147,543.6,719.3,1,0,0,0,0,1
0:00:19.213,551.8,735.7,1,0,0,0,0,0
0:00:19.313,559.9,764.3,1,0,0,0,0,0
0:00:19.414,568.1,788.8,1,0,0,0,0,0
0:00:19.547,580.4,825.6,1,0,0,0,0,0
0:00:19.647,588.6,854.2,1,0,0,0,0,0
0:00:19.747,596.7,878.7,1,0,0,0,0,0
0:00:19.847,609.0,903.3,1,0,0,0,0,0
0:00:19.947,621.3,927.8,1,0,0,0,0,0
0:00:20.047,633.5,948.2,1,0,0,0,0,0
0:00:20.147,645.8,972.8,1,0,0,0,0,0
0:00:20.247,658.0,993.2,1,0,0,0,0,0
0:00:20.347,666.2,1013.6,1,0,0,0,0,0
0:00:20.447,678.5,1038.1,1,0,0,0,0,0
0:00:20.513,686.6,1054.5,0,1,0,0,0,0
0:00:20.613,698.9,1079.0,0,1,0,0,0,0
0:00:20.713,711.2,1099.5,0,1,0,0,0,0
0:00:20.813,727.5,1124.0,0,1,0,0,0,0
0:00:20.913,739.8,1144.4,0,1,0,0,0,0
0:00:21.013,756.1,1164.9,0,1,0,0,0,0
0:00:21.113,772.5,1185.3,0,1,0,0,0,0
0:00:21.214,788.8,1209.8,0,1,0,0,0,0
0:00:21.314,801.1,1230.2,0,1,0,0,0,0
0:00:21.447,821.5,1258.9,0,1,0,0,0,0
0:00:21.547,833.8,1279.3,0,1,0,0,0,0
0:00:21.647,850.1,1303.8,0,1,0,0,0,0
0:00:21.747,862.4,1324.3,0,1,0,0,0,0
0:00:21.847,878.7,1348.8,0,1,0,0,0,0
0:00:21.947,895.1,1369.2,0,1,0,0,0,0
0:00:22.047,907.4,1385.6,0,1,0,0,0,0
0:00:22.147,919.6,1406.0,0,1,0,0,0,0
0:00:22.247,931.9,1430.5,0,1,0,0,0,0
0:00:22.380,940.1,1459.1,0,1,0,0,0,0
0:00:22.480,948.2,1483.7,0,1,0,0,0,0
0:00:22.580,952.3,1508.2,0,1,0,0,0,0
0:00:22.680,956.4,1528.6,0,1,0,0,0,0
0:00:22.780,964.6,1553.1,0,1,0,0,0,0
0:00:22.880,976.8,1573.6,0,1,0,0,0,0
0:00:22.980,985.0,1594.0,0,1,0,0,0,0
0:00:23.080,1001.4,1610.4,0,1,0,0,0,0
0:00:23.214,1025.9,1630.8,0,1,0,0,0,0
0:00:23.314,1042.2,1639.0,0,1,0,0,0,0
0:00:23.447,1062.7,1659.4,0,1,0,0,0,0
0:00:23.480,1066.8,1663.5,0,1,0,0,0,1
0:00:23.647,1083.1,1692.1,0,1,0,0,0,1
0:00:23.713,1087.2,1708.4,0,0,0,1,0,1
