Time,Centre position X,Centre position Y,In NE,In NW,In SE,In SW,In Island,In Thigmitaxis
0:00:00.000,,,0,0,0,1,0,0
0:00:00.346,1675.7,1181.2,0,0,0,1,0,0
0:00:00.379,1177.1,788.8,0,0,1,0,0,0
0:00:00.479,1164.9,784.7,0,0,1,0,0,0
0:00:00.580,1152.6,784.7,0,0,1,0,0,0
0:00:00.846,1132.2,801.1,0,0,1,0,0,0
0:00:01.046,1132.2,821.5,0,0,1,0,0,0
0:00:01.146,1136.2,833.8,0,0,1,0,0,0
0:00:01.346,1140.3,850.1,0,0,1,0,0,0
0:00:01.580,1152.6,862.4,0,0,1,0,0,0
0:00:01.680,1156.7,862.4,0,0,1,0,0,0
0:00:01.813,1164.9,870.6,0,0,1,0,0,0
0:00:01.913,1168.9,874.7,0,0,1,0,0,0
0:00:02.013,1173.0,878.7,0,0,1,0,0,0
0:00:02.113,1193.5,886.9,0,0,1,0,0,0
0:00:02.246,1209.8,886.9,0,0,1,0,0,0
0:00:02.480,1238.4,891.0,0,0,1,0,0,0
0:00:02.580,1246.6,891.0,0,0,1,0,0,0
0:00:02.680,1254.8,891.0,0,0,1,0,0,0
0:00:02.780,1262.9,891.0,0,0,1,0,0,0
0:00:02.880,1279.3,886.9,0,0,1,0,0,0
0:00:02.980,1295.6,882.8,0,0,1,0,0,0
0:00:03.080,1303.8,878.7,0,0,1,0,0,0
0:00:03.180,1316.1,874.7,0,0,1,0,0,0
0:00:03.380,1332.4,854.2,0,0,1,0,0,0
0:00:03.480,1336.5,846.0,0,0,1,0,0,0
0:00:03.580,1332.4,833.8,0,0,1,0,0,0
0:00:03.680,1328.3,829.7,0,0,1,0,0,0
0:00:03.780,1320.2,825.6,0,0,1,0,0,0
0:00:03.946,1303.8,829.7,0,0,1,0,0,0
0:00:04.046,1295.6,837.9,0,0,1,0,0,0
0:00:04.146,1295.6,846.0,0,0,1,0,0,0
0:00:04.246,1295.6,858.3,0,0,1,0,0,0
0:00:04.346,1299.7,866.5,0,0,1,0,0,0
0:00:04.446,1307.9,874.7,0,0,1,0,0,0
0:00:04.546,1312.0,882.8,0,0,1,0,0,0
0:00:04.646,1316.1,886.9,0,0,1,0,0,0
0:00:04.780,1332.4,891.0,0,0,1,0,0,0
0:00:04.880,1344.7,895.1,0,0,1,0,0,0
0:00:04.980,1356.9,895.1,0,0,1,0,0,0
0:00:05.080,1373.3,891.0,0,0,1,0,0,0
0:00:05.180,1385.6,886.9,0,0,1,0,0,0
0:00:05.280,1397.8,878.7,0,0,1,0,0,0
0:00:05.380,1406.0,874.7,0,0,1,0,0,0
0:00:05.480,1414.2,862.4,0,0,1,0,0,0
0:00:05.580,1418.3,850.1,0,0,1,0,0,0
0:00:05.680,1414.2,837.9,0,0,1,0,0,0
0:00:05.780,1410.1,833.8,0,0,1,0,0,0
0:00:05.880,1397.8,829.7,0,0,1,0,0,0
0:00:05.980,1385.6,829.7,0,0,1,0,0,0
0:00:06.080,1381.5,833.8,0,0,1,0,0,0
0:00:06.180,1377.4,850.1,0,0,1,0,0,0
0:00:06.280,1377.4,858.3,0,0,1,0,0,0
0:00:06.380,1381.5,870.6,0,0,1,0,0,0
0:00:06.480,1385.6,882.8,0,0,1,0,0,0
0:00:06.580,1389.6,891.0,0,0,1,0,0,0
0:00:06.680,1389.6,903.3,0,0,1,0,0,0
0:00:06.780,1381.5,919.6,0,0,1,0,0,0
0:00:06.880,1377.4,931.9,0,0,1,0,0,0
0:00:06.980,1373.3,944.1,0,0,1,0,0,0
0:00:07.080,1365.1,952.3,0,0,1,0,0,0
0:00:07.180,1365.1,964.6,0,0,1,0,0,0
0:00:07.280,1361.0,972.8,0,0,1,0,0,0
0:00:07.380,1365.1,980.9,0,0,1,0,0,0
0:00:07.480,1373.3,985.0,0,0,1,0,0,0
0:00:07.580,1381.5,989.1,0,0,1,0,0,0
0:00:07.680,1393.7,989.1,0,0,1,0,0,0
0:00:07.780,1401.9,985.0,0,0,1,0,0,0
0:00:07.880,1414.2,972.8,0,0,1,0,0,0
0:00:07.980,1426.4,964.6,0,0,1,0,0,0
0:00:08.080,1434.6,956.4,0,0,1,0,0,0
0:00:08.180,1446.9,956.4,0,0,1,0,0,0
0:00:08.280,1459.1,952.3,0,0,1,0,0,0
0:00:08.446,1487.7,960.5,0,0,1,0,0,0
0:00:08.546,1512.3,968.7,0,0,1,0,0,0
0:00:08.646,1532.7,972.8,0,0,1,0,0,0
0:00:08.746,1557.2,980.9,0,0,1,0,0,0
0:00:08.846,1581.7,985.0,0,0,1,0,0,0
0:00:08.946,1618.5,989.1,0,0,1,0,0,0
0:00:09.046,1647.1,993.2,0,0,1,0,0,0
0:00:09.146,1663.5,997.3,0,0,1,0,0,0
0:00:09.246,1692.1,1009.5,0,0,1,0,0,0
0:00:09.380,1712.5,1013.6,0,0,1,0,0,0
0:00:09.413,1720.7,1017.7,0,0,1,0,0,1
0:00:09.513,1741.1,1021.8,0,0,1,0,0,1
0:00:09.613,1773.8,1021.8,0,0,1,0,0,1
0:00:09.713,1786.1,1025.9,0,0,1,0,0,1
0:00:09.813,1794.3,1025.9,0,0,1,0,0,1
0:00:09.913,1790.2,1021.8,0,0,1,0,0,1
0:00:10.013,1790.2,1021.8,0,0,1,0,0,1
0:00:10.113,1786.1,1021.8,0,0,1,0,0,1
0:00:10.213,1786.1,1017.7,0,0,1,0,0,1
0:00:10.313,1777.9,1017.7,0,0,1,0,0,1
0:00:10.413,1773.8,1009.5,0,0,1,0,0,1
0:00:10.513,1769.8,1001.4,0,0,1,0,0,1
0:00:10.613,1765.7,997.3,0,0,1,0,0,1
0:00:10.746,1753.4,989.1,0,0,1,0,0,1
0:00:10.846,1741.1,980.9,0,0,1,0,0,1
0:00:10.946,1720.7,980.9,0,0,1,0,0,1
0:00:11.146,1692.1,985.0,0,0,1,0,0,0
0:00:11.246,1675.7,985.0,0,0,1,0,0,0
0:00:11.346,1651.2,985.0,0,0,1,0,0,0
0:00:11.446,1639.0,985.0,0,0,1,0,0,0
0:00:11.546,1618.5,980.9,0,0,1,0,0,0
0:00:11.646,1602.2,980.9,0,0,1,0,0,0
0:00:11.746,1581.7,976.8,0,0,1,0,0,0
0:00:11.846,1561.3,972.8,0,0,1,0,0,0
0:00:11.946,1536.8,968.7,0,0,1,0,0,0
0:00:12.046,1516.3,964.6,0,0,1,0,0,0
0:00:12.146,1487.7,960.5,0,0,1,0,0,0
0:00:12.246,1463.2,952.3,0,0,1,0,0,0
0:00:12.346,1442.8,944.1,0,0,1,0,0,0
0:00:12.446,1418.3,936.0,0,0,1,0,0,0
0:00:12.546,1389.6,931.9,0,0,1,0,0,0
0:00:12.646,1361.0,927.8,0,0,1,0,0,0
0:00:12.746,1336.5,923.7,0,0,1,0,0,0
0:00:12.846,1312.0,919.6,0,0,1,0,0,0
0:00:12.946,1283.4,915.5,0,0,1,0,0,0
0:00:13.046,1258.9,915.5,0,0,1,0,0,0
0:00:13.146,1234.3,919.6,0,0,1,0,0,0
0:00:13.246,1218.0,927.8,0,0,1,0,0,0
0:00:13.346,1197.5,931.9,0,0,1,0,0,0
0:00:13.446,1181.2,944.1,0,0,1,0,0,0
0:00:13.546,1164.9,952.3,0,0,1,0,0,0
0:00:13.646,1144.4,964.6,0,0,1,0,0,0
0:00:13.746,1128.1,972.8,0,0,1,0,0,0
0:00:13.846,1103.5,985.0,0,0,1,0,0,0
0:00:13.946,1083.1,989.1,1,0,0,0,0,0
0:00:14.046,1058.6,989.1,1,0,0,0,0,0
0:00:14.146,1034.1,989.1,1,0,0,0,0,0
0:00:14.280,1005.4,980.9,1,0,0,0,0,0
0:00:14.380,980.9,972.8,1,0,0,0,0,0
0:00:14.513,952.3,968.7,1,0,0,0,0,0
0:00:14.613,923.7,964.6,1,0,0,0,0,0
0:00:14.713,903.3,968.7,1,0,0,0,0,0
0:00:14.813,882.8,968.7,1,0,0,0,0,0
0:00:14.980,850.1,980.9,1,0,0,0,0,0
0:00:15.080,833.8,989.1,1,0,0,0,0,0
0:00:15.246,817.4,1009.5,1,0,0,0,0,0
0:00:15.346,813.4,1021.8,1,0,0,0,0,0
0:00:15.446,809.3,1034.1,1,0,0,0,0,0
0:00:15.546,805.2,1046.3,1,0,0,0,0,0
0:00:15.580,809.3,1050.4,0,1,0,0,0,0
0:00:15.680,813.4,1058.6,0,1,0,0,0,0
0:00:15.780,817.4,1066.8,0,1,0,0,0,0
0:00:15.880,829.7,1070.8,0,1,0,0,0,0
0:00:15.980,837.9,1070.8,0,1,0,0,0,0
0:00:16.080,850.1,1066.8,0,1,0,0,0,0
0:00:16.180,858.3,1062.7,0,1,0,0,0,0
0:00:16.280,874.7,1058.6,0,1,0,0,0,0
0:00:16.380,886.9,1054.5,0,1,0,0,0,0
0:00:16.480,903.3,1050.4,0,1,0,0,0,0
0:00:16.580,923.7,1054.5,0,1,0,0,0,0
0:00:16.680,944.1,1058.6,0,1,0,0,0,0
0:00:16.780,964.6,1062.7,0,1,0,0,0,0
0:00:16.880,989.1,1066.8,0,1,0,0,0,0
0:00:16.980,1013.6,1074.9,0,1,0,0,0,0
0:00:17.080,1038.1,1079.0,0,1,0,0,0,0
0:00:17.180,1070.8,1083.1,0,1,0,0,0,0
0:00:17.246,1087.2,1087.2,0,0,0,1,0,0
0:00:17.346,1115.8,1091.3,0,0,0,1,0,0
0:00:17.446,1144.4,1095.4,0,0,0,1,0,0
