Time,Centre position X,Centre position Y,In NE,In NW,In SE,In SW,In Island,In Thigmitaxis
0:00:00.000,,,0,1,0,0,0,0
0:00:00.301,703.0,1397.8,0,1,0,0,0,0
0:00:00.401,698.9,1418.3,0,1,0,0,0,0
0:00:00.501,694.8,1438.7,0,1,0,0,0,0
0:00:00.601,686.6,1451.0,0,1,0,0,0,0
0:00:00.701,670.3,1463.2,0,1,0,0,0,0
0:00:00.801,645.8,1463.2,0,1,0,0,0,0
0:00:00.901,629.4,1455.0,0,1,0,0,0,1
0:00:01.001,613.1,1442.8,0,1,0,0,0,1
0:00:01.101,596.7,1430.5,0,1,0,0,0,1
0:00:01.201,584.5,1418.3,0,1,0,0,0,1
0:00:01.301,568.1,1401.9,0,1,0,0,0,1
0:00:01.401,547.7,1389.6,0,1,0,0,0,1
0:00:01.501,531.3,1377.4,0,1,0,0,0,1
0:00:01.601,510.9,1365.1,0,1,0,0,0,1
0:00:01.701,498.6,1352.9,0,1,0,0,0,1
0:00:01.801,482.3,1332.4,0,1,0,0,0,1
0:00:01.901,474.1,1312.0,0,1,0,0,0,1
0:00:02.001,465.9,1287.5,0,1,0,0,0,1
0:00:02.101,457.8,1267.0,0,1,0,0,0,1
0:00:02.201,453.7,1238.4,0,1,0,0,0,1
0:00:02.301,445.5,1213.9,0,1,0,0,0,1
0:00:02.401,437.3,1185.3,0,1,0,0,0,1
0:00:02.501,437.3,1160.8,0,1,0,0,0,1
0:00:02.601,433.2,1132.2,0,1,0,0,0,1
0:00:02.701,433.2,1107.6,0,1,0,0,0,1
0:00:02.801,433.2,1079.0,0,1,0,0,0,1
0:00:02.901,437.3,1054.5,0,1,0,0,0,1
0:00:02.934,441.4,1042.2,1,0,0,0,0,1
0:00:03.034,441.4,1017.7,1,0,0,0,0,1
0:00:03.134,445.5,993.2,1,0,0,0,0,1
0:00:03.234,445.5,964.6,1,0,0,0,0,1
0:00:03.334,445.5,940.1,1,0,0,0,0,1
0:00:03.434,453.7,915.5,1,0,0,0,0,1
0:00:03.534,461.9,899.2,1,0,0,0,0,1
0:00:03.634,478.2,891.0,1,0,0,0,0,1
0:00:03.701,490.5,886.9,1,0,0,0,0,0
0:00:03.801,510.9,886.9,1,0,0,0,0,0
0:00:03.901,523.2,891.0,1,0,0,0,0,0
0:00:04.001,535.4,903.3,1,0,0,0,0,0
0:00:04.101,543.6,919.6,1,0,0,0,0,0
0:00:04.201,543.6,940.1,1,0,0,0,0,0
0:00:04.301,543.6,952.3,1,0,0,0,0,0
0:00:04.401,535.4,964.6,1,0,0,0,0,0
0:00:04.501,531.3,976.8,1,0,0,0,0,0
0:00:04.601,519.1,980.9,1,0,0,0,0,0
0:00:04.701,506.8,985.0,1,0,0,0,0,0
0:00:04.801,494.6,985.0,1,0,0,0,0,0
0:00:04.901,482.3,980.9,1,0,0,0,0,0
