Time,Centre position X,Centre position Y,In NE,In NW,In SE,In SW,In Island,In Thigmitaxis
0:00:00.000,,,1,0,0,0,0,0
0:00:00.344,874.7,858.3,1,0,0,0,0,0
0:00:00.444,899.2,842.0,1,0,0,0,0,0
0:00:00.544,927.8,825.6,1,0,0,0,0,0
0:00:00.644,960.5,817.4,1,0,0,0,0,0
0:00:00.744,993.2,813.4,1,0,0,0,0,0
0:00:00.844,1025.9,809.3,1,0,0,0,0,0
0:00:00.944,1058.6,809.3,1,0,0,0,0,0
0:00:01.011,1087.2,813.4,0,0,1,0,0,0
0:00:01.111,1119.9,817.4,0,0,1,0,0,0
0:00:01.211,1156.7,829.7,0,0,1,0,0,0
0:00:01.311,1189.4,842.0,0,0,1,0,0,0
0:00:01.411,1218.0,858.3,0,0,1,0,0,0
0:00:01.511,1238.4,874.7,0,0,1,0,0,0
0:00:01.611,1254.8,899.2,0,0,1,0,0,0
0:00:01.711,1258.9,927.8,0,0,1,0,0,0
0:00:01.811,1258.9,944.1,0,0,1,0,0,0
0:00:01.911,1254.8,956.4,0,0,1,0,0,0
0:00:02.011,1242.5,964.6,0,0,1,0,0,0
0:00:02.111,1226.2,964.6,0,0,1,0,0,0
0:00:02.211,1213.9,960.5,0,0,1,0,0,0
0:00:02.311,1201.6,960.5,0,0,1,0,0,0
0:00:02.411,1193.5,948.2,0,0,1,0,0,0
0:00:02.511,1189.4,936.0,0,0,1,0,0,0
0:00:02.611,1193.5,923.7,0,0,1,0,0,0
0:00:02.711,1197.5,915.5,0,0,1,0,0,0
0:00:02.811,1213.9,907.4,0,0,1,0,0,0
0:00:02.911,1230.2,907.4,0,0,1,0,0,0
0:00:03.011,1246.6,907.4,0,0,1,0,0,0
0:00:03.144,1267.0,919.6,0,0,1,0,0,0
0:00:03.244,1275.2,931.9,0,0,1,0,0,0
0:00:03.344,1279.3,944.1,0,0,1,0,0,0
0:00:03.444,1275.2,956.4,0,0,1,0,0,0
0:00:03.544,1267.0,968.7,0,0,1,0,0,0
0:00:03.644,1258.9,976.8,0,0,1,0,0,0
0:00:03.744,1250.7,985.0,0,0,1,0,0,0
0:00:03.844,1230.2,993.2,0,0,1,0,0,0
0:00:03.944,1209.8,993.2,0,0,1,0,0,0
0:00:04.044,1189.4,997.3,0,0,1,0,0,0
0:00:04.144,1164.9,1005.4,0,0,1,0,0,0
0:00:04.244,1144.4,1013.6,0,0,1,0,0,0
0:00:04.344,1119.9,1025.9,0,0,1,0,0,0
0:00:04.444,1099.5,1038.1,0,0,1,0,0,0
0:00:04.511,1079.0,1042.2,1,0,0,0,0,0
0:00:04.577,1066.8,1050.4,0,1,0,0,0,0
0:00:04.677,1042.2,1058.6,0,1,0,0,0,0
0:00:04.777,1017.7,1062.7,0,1,0,0,0,0
0:00:04.877,993.2,1070.8,0,1,0,0,0,0
0:00:04.977,968.7,1070.8,0,1,0,0,0,0
0:00:05.077,948.2,1074.9,0,1,0,0,0,0
0:00:05.177,923.7,1070.8,0,1,0,0,0,0
0:00:05.278,903.3,1062.7,0,1,0,0,0,0
0:00:05.411,878.7,1046.3,1,0,0,0,0,0
0:00:05.511,862.4,1030.0,1,0,0,0,0,0
0:00:05.611,850.1,1009.5,1,0,0,0,0,0
0:00:05.711,837.9,989.1,1,0,0,0,0,0
0:00:05.811,829.7,964.6,1,0,0,0,0,0
0:00:05.911,825.6,944.1,1,0,0,0,0,0
0:00:06.011,813.4,923.7,1,0,0,0,0,0
0:00:06.111,797.0,903.3,1,0,0,0,0,0
0:00:06.211,784.7,886.9,1,0,0,0,0,0
0:00:06.311,772.5,862.4,1,0,0,0,0,0
0:00:06.411,756.1,846.0,1,0,0,0,0,0
0:00:06.511,739.8,829.7,1,0,0,0,0,0
0:00:06.611,715.3,821.5,1,0,0,0,0,0
0:00:06.711,694.8,813.4,1,0,0,0,0,0
0:00:06.811,670.3,809.3,1,0,0,0,0,0
0:00:06.911,649.9,809.3,1,0,0,0,0,0
0:00:07.011,629.4,813.4,1,0,0,0,0,0
0:00:07.111,613.1,821.5,1,0,0,0,0,0
0:00:07.211,600.8,837.9,1,0,0,0,0,0
0:00:07.311,592.6,854.2,1,0,0,0,0,0
0:00:07.411,588.6,870.6,1,0,0,0,0,0
0:00:07.511,592.6,891.0,1,0,0,0,0,0
0:00:07.611,600.8,903.3,1,0,0,0,0,0
0:00:07.711,609.0,915.5,1,0,0,0,0,0
0:00:07.811,621.3,919.6,1,0,0,0,0,0
0:00:07.911,637.6,919.6,1,0,0,0,0,0
0:00:08.011,654.0,915.5,1,0,0,0,0,0
0:00:08.111,666.2,903.3,1,0,0,0,0,0
0:00:08.211,674.4,891.0,1,0,0,0,0,0
0:00:08.311,682.6,870.6,1,0,0,0,0,0
0:00:08.411,682.6,854.2,1,0,0,0,0,0
0:00:08.511,674.4,837.9,1,0,0,0,0,0
0:00:08.611,670.3,821.5,1,0,0,0,0,0
0:00:08.711,658.0,809.3,1,0,0,0,0,0
0:00:08.811,645.8,797.0,1,0,0,0,0,0
0:00:08.911,629.4,788.8,1,0,0,0,0,0
0:00:09.011,613.1,784.7,1,0,0,0,0,0
0:00:09.111,596.7,780.7,1,0,0,0,0,0
0:00:09.211,584.5,780.7,1,0,0,0,0,0
0:00:09.311,572.2,776.6,1,0,0,0,0,0
0:00:09.411,559.9,772.5,1,0,0,0,0,0
0:00:09.511,547.7,764.3,1,0,0,0,0,0
0:00:09.611,535.4,752.0,1,0,0,0,0,1
0:00:09.711,527.2,735.7,1,0,0,0,0,1
0:00:09.844,523.2,711.2,1,0,0,0,0,1
0:00:09.944,519.1,686.6,1,0,0,0,0,1
0:00:10.044,519.1,666.2,1,0,0,0,0,1
0:00:10.144,515.0,641.7,1,0,0,0,0,1
0:00:10.244,515.0,617.2,1,0,0,0,0,1
0:00:10.344,519.1,596.7,1,0,0,0,0,1
0:00:10.444,519.1,588.6,1,0,0,0,0,1
0:00:10.544,515.0,576.3,1,0,0,0,0,1
0:00:10.644,519.1,584.5,1,0,0,0,0,1
0:00:10.811,519.1,576.3,1,0,0,0,0,1
0:00:10.911,523.2,564.0,1,0,0,0,0,1
