Time,Centre position X,Centre position Y,In NE,In NW,In SE,In SW,In Island,In Thigmitaxis
0:00:00.000,,,0,0,0,1,0,0
0:00:00.292,1651.2,1222.1,0,0,0,1,0,0
0:00:00.392,1254.8,1352.9,0,0,0,1,0,0
0:00:00.492,1262.9,1336.5,0,0,0,1,0,0
0:00:00.592,1267.0,1320.2,0,0,0,1,0,0
0:00:00.959,1267.0,1258.9,0,0,0,1,1,0
0:00:01.026,1267.0,1246.6,0,0,0,1,0,0
0:00:01.393,1213.9,1177.1,0,0,0,1,0,0
0:00:01.493,1185.3,1168.9,0,0,0,1,0,0
0:00:01.759,1136.2,1173.0,0,0,0,1,0,0
0:00:01.859,1132.2,1189.4,0,0,0,1,0,0
0:00:02.693,1271.1,1279.3,0,0,0,1,1,0
0:00:02.926,1328.3,1312.0,0,0,0,1,1,0
0:00:03.259,1401.9,1361.0,0,0,0,1,0,0
0:00:03.359,1422.3,1365.1,0,0,0,1,0,0
0:00:03.493,1455.0,1365.1,0,0,0,1,0,0
0:00:03.693,1508.2,1352.9,0,0,0,1,0,0
0:00:03.893,1549.0,1328.3,0,0,0,1,0,0
0:00:04.193,1581.7,1267.0,0,0,0,1,0,0
0:00:04.293,1585.8,1246.6,0,0,0,1,0,0
0:00:05.526,1569.5,1348.8,0,0,0,1,0,0
0:00:05.726,1573.6,1397.8,0,0,0,1,0,0
0:00:05.826,1569.5,1426.4,0,0,0,1,0,0
0:00:05.959,1569.5,1463.2,0,0,0,1,0,1
