Time,Centre position X,Centre position Y,In NE,In NW,In SE,In SW,In Island,In Thigmitaxis
0:00:00.000,,,1,0,0,0,0,0
0:00:00.444,1074.9,502.7,1,0,0,0,0,0
0:00:00.544,1062.7,482.3,1,0,0,0,0,0
0:00:00.644,1058.6,457.8,1,0,0,0,0,0
0:00:00.744,1050.4,437.3,1,0,0,0,0,0
0:00:00.844,1042.2,425.1,1,0,0,0,0,0
0:00:00.944,1030.0,408.7,1,0,0,0,0,1
0:00:01.044,1013.6,400.5,1,0,0,0,0,1
0:00:01.144,997.3,396.5,1,0,0,0,0,1
0:00:01.244,985.0,392.4,1,0,0,0,0,1
0:00:01.344,972.8,384.2,1,0,0,0,0,1
0:00:01.444,964.6,380.1,1,0,0,0,0,1
0:00:01.544,956.4,380.1,1,0,0,0,0,1
0:00:01.644,944.1,376.0,1,0,0,0,0,1
0:00:01.744,936.0,371.9,1,0,0,0,0,1
0:00:01.844,927.8,367.8,1,0,0,0,0,1
0:00:01.944,923.7,363.8,1,0,0,0,0,1
0:00:02.044,915.5,355.6,1,0,0,0,0,1
0:00:02.144,907.4,347.4,1,0,0,0,0,1
0:00:02.244,903.3,339.2,1,0,0,0,0,1
0:00:02.377,899.2,335.1,1,0,0,0,0,1
0:00:02.477,895.1,331.1,1,0,0,0,0,1
0:00:02.577,895.1,327.0,1,0,0,0,0,1
0:00:02.677,899.2,327.0,1,0,0,0,0,1
0:00:02.777,899.2,331.1,1,0,0,0,0,1
0:00:02.877,899.2,331.1,1,0,0,0,0,1
0:00:02.977,895.1,339.2,1,0,0,0,0,1
0:00:03.077,895.1,347.4,1,0,0,0,0,1
0:00:03.177,886.9,351.5,1,0,0,0,0,1
0:00:03.277,874.7,363.8,1,0,0,0,0,1
0:00:03.377,866.5,380.1,1,0,0,0,0,1
0:00:03.477,854.2,400.5,1,0,0,0,0,1
0:00:03.577,846.0,421.0,1,0,0,0,0,1
0:00:03.677,837.9,441.4,1,0,0,0,0,1
0:00:03.777,829.7,457.8,1,0,0,0,0,1
0:00:03.844,821.5,474.1,1,0,0,0,0,0
0:00:03.944,813.4,494.6,1,0,0,0,0,0
0:00:04.044,809.3,510.9,1,0,0,0,0,0
0:00:04.144,805.2,535.4,1,0,0,0,0,0
0:00:04.277,801.1,568.1,1,0,0,0,0,0
0:00:04.377,801.1,592.6,1,0,0,0,0,0
0:00:04.477,792.9,617.2,1,0,0,0,0,0
0:00:04.577,784.7,641.7,1,0,0,0,0,0
0:00:04.677,772.5,666.2,1,0,0,0,0,0
0:00:04.777,760.2,694.8,1,0,0,0,0,0
0:00:04.877,748.0,723.4,1,0,0,0,0,0
0:00:04.977,735.7,752.0,1,0,0,0,0,0
0:00:05.077,723.4,784.7,1,0,0,0,0,0
0:00:05.177,711.2,813.4,1,0,0,0,0,0
0:00:05.277,698.9,846.0,1,0,0,0,0,0
0:00:05.377,682.6,874.7,1,0,0,0,0,0
0:00:05.477,662.1,899.2,1,0,0,0,0,0
0:00:05.577,645.8,927.8,1,0,0,0,0,0
0:00:05.677,621.3,956.4,1,0,0,0,0,0
0:00:05.777,600.8,985.0,1,0,0,0,0,0
0:00:05.877,580.4,1009.5,1,0,0,0,0,0
0:00:05.977,559.9,1034.1,1,0,0,0,0,0
0:00:06.044,547.7,1050.4,0,1,0,0,0,0
0:00:06.144,523.2,1074.9,0,1,0,0,0,0
0:00:06.244,502.7,1091.3,0,1,0,0,0,0
0:00:06.344,474.1,1107.6,0,1,0,0,0,0
0:00:06.377,465.9,1111.7,0,1,0,0,0,1
0:00:06.477,441.4,1119.9,0,1,0,0,0,1
0:00:06.577,421.0,1132.2,0,1,0,0,0,1
0:00:06.677,404.6,1148.5,0,1,0,0,0,1
0:00:06.777,392.4,1164.9,0,1,0,0,0,1
0:00:06.877,384.2,1181.2,0,1,0,0,0,1
0:00:06.977,380.1,1197.5,0,1,0,0,0,1
0:00:07.077,380.1,1213.9,0,1,0,0,0,1
0:00:07.177,384.2,1226.2,0,1,0,0,0,1
0:00:07.277,388.3,1238.4,0,1,0,0,0,1
0:00:07.377,396.5,1250.7,0,1,0,0,0,1
0:00:07.477,408.7,1262.9,0,1,0,0,0,1
0:00:07.577,425.1,1271.1,0,1,0,0,0,1
0:00:07.677,445.5,1279.3,0,1,0,0,0,1
0:00:07.777,461.9,1283.4,0,1,0,0,0,1
0:00:07.877,478.2,1291.6,0,1,0,0,0,1
0:00:07.977,494.6,1291.6,0,1,0,0,0,1
0:00:08.077,506.8,1291.6,0,1,0,0,0,1
0:00:08.177,519.1,1283.4,0,1,0,0,0,0
0:00:08.277,527.2,1271.1,0,1,0,0,0,0
0:00:08.377,531.3,1254.8,0,1,0,0,0,0
0:00:08.477,539.5,1238.4,0,1,0,0,0,0
0:00:08.577,543.6,1222.1,0,1,0,0,0,0
0:00:08.677,551.8,1201.6,0,1,0,0,0,0
0:00:08.777,559.9,1181.2,0,1,0,0,0,0
0:00:08.877,564.0,1156.7,0,1,0,0,0,0
0:00:08.977,568.1,1136.2,0,1,0,0,0,0
0:00:09.077,568.1,1107.6,0,1,0,0,0,0
0:00:09.177,568.1,1083.1,0,1,0,0,0,0
0:00:09.277,564.0,1058.6,0,1,0,0,0,0
0:00:09.344,564.0,1042.2,1,0,0,0,0,0
0:00:09.444,555.9,1017.7,1,0,0,0,0,0
0:00:09.544,551.8,997.3,1,0,0,0,0,0
0:00:09.644,539.5,972.8,1,0,0,0,0,0
0:00:09.744,531.3,948.2,1,0,0,0,0,0
0:00:09.844,519.1,923.7,1,0,0,0,0,0
0:00:09.944,510.9,899.2,1,0,0,0,0,0
0:00:10.044,498.6,874.7,1,0,0,0,0,0
0:00:10.111,494.6,854.2,1,0,0,0,0,1
0:00:10.211,486.4,829.7,1,0,0,0,0,1
0:00:10.311,474.1,801.1,1,0,0,0,0,1
0:00:10.411,465.9,776.6,1,0,0,0,0,1
0:00:10.511,457.8,752.0,1,0,0,0,0,1
0:00:10.611,445.5,727.5,1,0,0,0,0,1
0:00:10.711,441.4,711.2,1,0,0,0,0,1
