Time,Centre position X,Centre position Y,In NE,In NW,In SE,In SW,In Island,In Thigmitaxis
0:00:00.000,,,0,0,0,1,0,0
0:00:00.376,1504.1,1168.9,0,0,0,1,0,0
0:00:00.509,1532.7,1201.6,0,0,0,1,0,0
0:00:00.609,1553.1,1222.1,0,0,0,1,0,0
0:00:00.742,1569.5,1262.9,0,0,0,1,0,0
0:00:00.842,1577.7,1291.6,0,0,0,1,0,0
0:00:00.942,1581.7,1320.2,0,0,0,1,0,0
0:00:01.042,1581.7,1348.8,0,0,0,1,0,0
0:00:01.142,1581.7,1377.4,0,0,0,1,0,0
0:00:01.409,1565.4,1451.0,0,0,0,1,0,1
0:00:01.509,1549.0,1475.5,0,0,0,1,0,1
0:00:01.609,1524.5,1487.7,0,0,0,1,0,1
0:00:01.642,1512.3,1491.8,0,0,0,1,0,0
0:00:01.742,1491.8,1491.8,0,0,0,1,0,0
0:00:01.842,1467.3,1491.8,0,0,0,1,0,0
0:00:01.942,1446.9,1483.7,0,0,0,1,0,0
0:00:02.042,1422.3,1471.4,0,0,0,1,0,0
0:00:02.142,1401.9,1467.3,0,0,0,1,0,0
0:00:02.243,1373.3,1463.2,0,0,0,1,0,0
0:00:02.376,1340.6,1451.0,0,0,0,1,0,0
0:00:02.476,1312.0,1438.7,0,0,0,1,0,0
0:00:02.576,1291.6,1422.3,0,0,0,1,0,0
0:00:02.709,1267.0,1397.8,0,0,0,1,0,0
0:00:02.809,1254.8,1369.2,0,0,0,1,0,0
0:00:02.909,1250.7,1348.8,0,0,0,1,0,0
0:00:03.009,1250.7,1320.2,0,0,0,1,0,0
0:00:03.109,1246.6,1291.6,0,0,0,1,0,0
0:00:03.209,1246.6,1262.9,0,0,0,1,0,0
0:00:03.309,1250.7,1246.6,0,0,0,1,0,0
0:00:03.409,1258.9,1238.4,0,0,0,1,0,0
0:00:03.509,1262.9,1238.4,0,0,0,1,0,0
0:00:03.609,1267.0,1246.6,0,0,0,1,0,0
0:00:03.676,1271.1,1246.6,0,0,0,1,1,0
0:00:03.776,1283.4,1246.6,0,0,0,1,1,0
0:00:03.876,1295.6,1242.5,0,0,0,1,1,0
0:00:03.976,1303.8,1242.5,0,0,0,1,1,0
0:00:04.076,1307.9,1242.5,0,0,0,1,1,0
0:00:04.176,1312.0,1242.5,0,0,0,1,1,0
0:00:04.276,1312.0,1242.5,0,0,0,1,1,0
0:00:04.376,1312.0,1242.5,0,0,0,1,1,0
0:00:04.476,1312.0,1242.5,0,0,0,1,1,0
0:00:04.576,1312.0,1242.5,0,0,0,1,1,0
0:00:04.676,1312.0,1242.5,0,0,0,1,1,0
0:00:04.776,1312.0,1242.5,0,0,0,1,1,0
0:00:04.876,1312.0,1242.5,0,0,0,1,1,0
0:00:04.976,1312.0,1242.5,0,0,0,1,1,0
0:00:05.076,1312.0,1238.4,0,0,0,1,1,0
0:00:05.176,1312.0,1242.5,0,0,0,1,1,0
0:00:05.276,1312.0,1242.5,0,0,0,1,1,0
0:00:05.376,1312.0,1242.5,0,0,0,1,1,0
0:00:05.476,1312.0,1242.5,0,0,0,1,1,0
0:00:05.576,1312.0,1242.5,0,0,0,1,1,0
0:00:05.676,1312.0,1242.5,0,0,0,1,1,0
0:00:05.776,1312.0,1242.5,0,0,0,1,1,0
0:00:05.876,1312.0,1246.6,0,0,0,1,1,0
0:00:05.976,1312.0,1246.6,0,0,0,1,1,0
0:00:06.076,1312.0,1250.7,0,0,0,1,1,0
0:00:06.176,1316.1,1250.7,0,0,0,1,1,0
0:00:06.376,1320.2,1254.8,0,0,0,1,1,0
0:00:06.476,1324.3,1254.8,0,0,0,1,1,0
0:00:06.576,1332.4,1262.9,0,0,0,1,1,0
0:00:06.676,1340.6,1262.9,0,0,0,1,1,0
0:00:06.776,1344.7,1262.9,0,0,0,1,1,0
0:00:06.876,1340.6,1267.0,0,0,0,1,1,0
0:00:06.976,1340.6,1271.1,0,0,0,1,1,0
0:00:07.076,1340.6,1275.2,0,0,0,1,1,0
0:00:07.176,1340.6,1279.3,0,0,0,1,1,0
0:00:07.276,1344.7,1283.4,0,0,0,1,1,0
0:00:07.376,1344.7,1287.5,0,0,0,1,1,0
0:00:07.476,1344.7,1299.7,0,0,0,1,1,0
0:00:07.576,1344.7,1303.8,0,0,0,1,1,0
0:00:07.709,1344.7,1312.0,0,0,0,1,1,0
0:00:07.809,1340.6,1307.9,0,0,0,1,1,0
0:00:07.909,1336.5,1307.9,0,0,0,1,1,0
0:00:08.076,1328.3,1307.9,0,0,0,1,1,0
0:00:08.176,1324.3,1312.0,0,0,0,1,1,0
0:00:08.276,1324.3,1316.1,0,0,0,1,1,0
0:00:08.376,1320.2,1312.0,0,0,0,1,1,0
0:00:08.476,1320.2,1312.0,0,0,0,1,1,0
0:00:08.576,1320.2,1312.0,0,0,0,1,1,0
0:00:08.709,1316.1,1312.0,0,0,0,1,1,0
