Time,Centre position X,Centre position Y,In NE,In NW,In SE,In SW,In Island,In Thigmitaxis
0:00:00.000,,,1,0,0,0,0,0
0:00:00.305,670.3,723.4,1,0,0,0,0,0
0:00:00.439,682.6,686.6,1,0,0,0,0,0
0:00:00.539,698.9,658.0,1,0,0,0,0,0
0:00:00.639,711.2,633.5,1,0,0,0,0,0
0:00:00.739,727.5,609.0,1,0,0,0,0,0
0:00:00.839,748.0,588.6,1,0,0,0,0,0
0:00:00.939,776.6,572.2,1,0,0,0,0,0
0:00:01.039,805.2,564.0,1,0,0,0,0,0
0:00:01.139,837.9,555.9,1,0,0,0,0,0
0:00:01.239,866.5,547.7,1,0,0,0,0,0
0:00:01.339,899.2,539.5,1,0,0,0,0,0
0:00:01.439,931.9,531.3,1,0,0,0,0,0
0:00:01.539,968.7,527.2,1,0,0,0,0,0
0:00:01.639,1005.4,519.1,1,0,0,0,0,0
0:00:01.739,1034.1,502.7,1,0,0,0,0,0
0:00:01.839,1058.6,490.5,1,0,0,0,0,0
0:00:01.939,1087.2,470.0,0,0,1,0,0,0
0:00:02.039,1111.7,449.6,0,0,1,0,0,0
0:00:02.139,1132.2,425.1,0,0,1,0,0,0
0:00:02.172,1140.3,412.8,0,0,1,0,0,1
0:00:02.272,1152.6,388.3,0,0,1,0,0,1
0:00:02.372,1164.9,359.7,0,0,1,0,0,1
0:00:02.472,1177.1,327.0,0,0,1,0,0,1
0:00:02.572,1189.4,314.7,0,0,1,0,0,1
0:00:02.672,1197.5,314.7,0,0,1,0,0,1
0:00:02.772,1222.1,331.1,0,0,1,0,0,1
0:00:02.872,1242.5,351.5,0,0,1,0,0,1
0:00:02.972,1258.9,384.2,0,0,1,0,0,1
0:00:03.072,1267.0,416.9,0,0,1,0,0,1
0:00:03.139,1267.0,437.3,0,0,1,0,0,0
0:00:03.239,1262.9,461.9,0,0,1,0,0,0
0:00:03.339,1250.7,482.3,0,0,1,0,0,0
0:00:03.439,1234.3,498.6,0,0,1,0,0,0
0:00:03.539,1213.9,515.0,0,0,1,0,0,0
0:00:03.639,1189.4,523.2,0,0,1,0,0,0
0:00:03.739,1164.9,527.2,0,0,1,0,0,0
0:00:03.839,1140.3,535.4,0,0,1,0,0,0
0:00:03.939,1115.8,539.5,0,0,1,0,0,0
